,Age,Spot Density Corner Left Eye,Spot Density Corner Right Eye,Spot Density Forehead,Spot Density Cheek Left,Spot Density Cheek Right,Max Spot Size Corner Left Eye,Max Spot Size Corner Right Eye,Max Spot Size Forehead,Max Spot Size Cheek Left,Max Spot Size Cheek Right,Count of Spots Corner Left Eye,Count of Spots Corner Right Eye,Count of Spots Forehead,Count of Spots Cheek Left,Count of Spots Cheek Right,Path
1160,69,0,0,0.00803937654,0,0,0,0,0.000201605438,0,0,0,0,2,0,0,../datasets/spots/4288_1946-2-5_2015.jpg
1161,60,0,0,0,0.0321180556,0,0,0,0,0.000793495298,0,0,0,0,1,0,../datasets/spots/4291_1946-2-5_2006.jpg
1162,60,0,0,0,0.00699132112,0,0,0,0,0.000263321388,0,0,0,0,1,0,../datasets/spots/4293_1947-4-6_2007.jpg
1163,65,0,0,0.00286058416,0.00477463713,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/4297_1947-3-6_2012.jpg
1164,63,0,0,0.00625,0,0,0,0,0.00037392021,0,0,0,0,1,0,0,../datasets/spots/4299_1947-3-6_2010.jpg
1165,27,0,0,0.00421052632,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4300_1957-5-21_1984.jpg
1166,25,0,0,0.00636243967,0,0,0,0,0.000299844456,0,0,0,0,1,0,0,../datasets/spots/4307_1963-5-11_1988.jpg
1167,47,0,0,0.00572344322,0.0047146402,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/4315_1965-2-7_2012.jpg
1168,47,0,0,0,0.0178571429,0,0,0,0,0.00060591716,0,0,0,0,1,0,../datasets/spots/4317_1965-2-7_2012.jpg
1169,47,0,0,0.00785098522,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/4322_1965-2-7_2012.jpg
1170,65,0,0,0.00761772853,0,0,0,0,0.000452693526,0,0,0,0,1,0,0,../datasets/spots/4324_1940-2-4_2005.jpg
1171,91,0,0,0.0047639064,0.0082205029,0,0,0,0.000324,0.000256,0,0,0,1,1,0,../datasets/spots/4325_1920-9-23_2011.jpg
1172,52,0,0,0.00705629698,0,0,0,0,0.0004,0,0,0,0,1,0,0,../datasets/spots/4336_1963-10-31_2015.jpg
1173,28,0,0,0.00802310655,0,0,0,0,0.000697099413,0,0,0,0,1,0,0,../datasets/spots/4340_1966-11-2_1994.jpg
1174,28,0,0,0,0,0.00563607085,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/4342_1966-11-2_1994.jpg
1175,40,0,0,0,0,0.038647343,0,0,0,0,0.000774293457,0,0,0,0,1,../datasets/spots/4350_1965-8-19_2005.jpg
1176,35,0,0,0.00691376993,0.00466592012,0,0,0,0.000256,0.000196,0,0,0,1,1,0,../datasets/spots/4367_1950-2-18_1985.jpg
1177,41,0,0.0413793103,0.00622923588,0,0,0,0.000196,0.000196,0,0,0,1,2,0,0,../datasets/spots/4378_1947-7-9_1988.jpg
1178,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/4384_1961-11-29_2012.jpg
1179,39,0,0,0.00916666667,0,0,0,0,0.00049382716,0,0,0,0,1,0,0,../datasets/spots/4385_1961-11-29_2000.jpg
1180,45,0,0,0,0,0.00782970394,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/4388_1970-9-4_2015.jpg
1181,50,0,0,0.0027761543,0,0.0051369863,0,0,0.000196,0,0.000196,0,0,1,0,1,../datasets/spots/4394_1963-1-14_2013.jpg
1182,31,0,0,0.00285195748,0,0,0,0,0.000195608782,0,0,0,0,1,0,0,../datasets/spots/4396_1946-10-16_1977.jpg
1183,20,0,0,0.00728903841,0,0,0,0,0.000325486237,0,0,0,0,1,0,0,../datasets/spots/43_1940-04-08_1960.jpg
1184,56,0.0232323232,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,0,../datasets/spots/4402_1958-9-24_2014.jpg
1185,57,0,0,0.00722222222,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/4405_1957-2-27_2014.jpg
1186,75,0,0,0.00789141414,0,0,0,0,0.000457548114,0,0,0,0,1,0,0,../datasets/spots/4422_1940-7-13_2015.jpg
1187,57,0,0,0,0,0.0135531136,0,0,0,0,0.000364044944,0,0,0,0,1,../datasets/spots/4437_1953-8-27_2010.jpg
1188,10,0,0,0,0.00738916256,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/4445_1981-9-8_1991.jpg
1189,39,0,0,0.00869376223,0,0,0,0,0.000601385414,0,0,0,0,1,0,0,../datasets/spots/4446_1958-11-1_1997.jpg
1190,34,0,0,0.005859375,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/4448_1961-9-21_1995.jpg
1191,66,0,0,0,0.00520833333,0,0,0,0,0.000305486284,0,0,0,0,1,0,../datasets/spots/4450_1944-5-16_2010.jpg
1192,66,0,0,0.00836320191,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4453_1944-5-16_2010.jpg
1193,53,0,0,0,0.0101950355,0,0,0,0,0.000265625847,0,0,0,0,1,0,../datasets/spots/4455_1960-11-11_2013.jpg
1194,28,0.127777778,0,0,0,0,0.000372890127,0,0,0,0,1,0,0,0,0,../datasets/spots/445_1969-08-31_1997.jpg
1195,35,0,0,0.00479386385,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/4460_1957-2-28_1992.jpg
1196,58,0,0,0,0,0.00528169014,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/4465_1957-2-28_2015.jpg
1197,81,0,0,0.00492206727,0,0,0,0,0.000231568998,0,0,0,0,1,0,0,../datasets/spots/4466_1933-12-19_2014.jpg
1198,55,0,0,0.00378250591,0,0,0,0,0.000225,0,0,0,0,1,0,0,../datasets/spots/4468_1959-12-30_2014.jpg
1199,37,0,0,0.00605496041,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/4477_1952-8-16_1989.jpg
1200,38,0,0,0,0.0170697013,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/4484_1941-7-29_1979.jpg
1201,26,0,0,0,0,0.0075651443,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/4494_1961-3-4_1987.jpg
1202,55,0,0,0.0046728972,0,0,0,0,0.000204917176,0,0,0,0,1,0,0,../datasets/spots/44_1957-09-04_2012.jpg
1203,50,0,0,0.00370475919,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4506_1963-11-20_2013.jpg
1204,50,0.285714286,0,0,0,0,0.00433368383,0,0,0,0,1,0,0,0,0,../datasets/spots/4507_1963-11-20_2013.jpg
1205,52,0,0,0.0174242424,0,0,0,0,0.000457548114,0,0,0,0,2,0,0,../datasets/spots/4528_1959-5-16_2011.jpg
1206,30,0,0,0,0.00908500973,0,0,0,0,0.000302457467,0,0,0,0,1,0,../datasets/spots/4539_1969-9-25_1999.jpg
1207,41,0,0,0,0.0101950355,0,0,0,0,0.000265625847,0,0,0,0,1,0,../datasets/spots/4560_1972-1-23_2013.jpg
1208,69,0,0,0,0,0.00516647532,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/4570_1941-11-22_2010.jpg
1209,70,0,0,0.00717787115,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/4571_1899-12-16_1969.jpg
1210,69,0,0,0.00699300699,0.00577756379,0,0,0,0.000324,0.000196,0,0,0,1,1,0,../datasets/spots/4575_1945-11-15_2014.jpg
1211,69,0,0,0,0.00788022065,0,0,0,0,0.000368809273,0,0,0,0,1,0,../datasets/spots/4576_1893-2-10_1962.jpg
1212,60,0,0,0.00560398506,0,0.00974025974,0,0,0.000324,0,0.000196,0,0,2,0,1,../datasets/spots/4578_1953-2-21_2013.jpg
1213,54,0,0,0,0,0.00499197718,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/4581_1958-4-26_2012.jpg
1214,24,0,0,0.00614439324,0,0,0,0,0.00036896479,0,0,0,0,1,0,0,../datasets/spots/45_1948-11-18_1972.jpg
1215,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/4600_1967-7-16_2009.jpg
1216,60,0,0,0,0,0.00388500389,0,0,0,0,0.000195218346,0,0,0,0,1,../datasets/spots/4602_1916-9-28_1976.jpg
1217,49,0,0,0.00437710438,0,0,0,0,0.000201197329,0,0,0,0,1,0,0,../datasets/spots/4605_1964-2-14_2013.jpg
1218,42,0,0,0.00480492024,0,0,0,0,0.000242514229,0,0,0,0,1,0,0,../datasets/spots/4609_1951-10-30_1993.jpg
1219,60,0,0,0.00309917355,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4619_1954-5-10_2014.jpg
1220,67,0,0,0.00456425617,0,0,0,0,0.000323353293,0,0,0,0,1,0,0,../datasets/spots/4626_1945-2-6_2012.jpg
1221,28,0,0,0,0.0255319149,0,0,0,0,0.000465337132,0,0,0,0,1,0,../datasets/spots/4630_1986-9-12_2014.jpg
1222,36,0,0,0,0,0.00819000819,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/4644_1976-8-25_2012.jpg
1223,56,0,0,0,0,0.0101538462,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/4655_1956-0-0_2012.jpg
1224,40,0,0,0,0.00892307692,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/4658_1972-5-1_2012.jpg
1225,35,0,0.0384615385,0,0,0,0,0.000253099174,0,0,0,0,1,0,0,0,../datasets/spots/4661_1973-1-19_2008.jpg
1226,32,0,0,0.00568181818,0,0,0,0,0.000348444444,0,0,0,0,1,0,0,../datasets/spots/4662_1970-8-2_2002.jpg
1227,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/4664_1970-8-2_2007.jpg
1228,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/466_1961-08-13_2006.jpg
1229,54,0.0254010695,0,0.0111495579,0,0,0.000352191132,0,0.000352191132,0,0,1,0,2,0,0,../datasets/spots/4670_1961-0-0_2015.jpg
1230,68,0,0,0,0,0.00890518596,0,0,0,0,0.000254979064,0,0,0,0,1,../datasets/spots/4671_1946-6-1_2014.jpg
1231,24,0,0,0.00582215949,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/4681_1982-11-12_2006.jpg
1232,21,0,0,0.0229323308,0,0,0,0,0.0488800963,0,0,0,0,1,0,0,../datasets/spots/4684_1982-11-12_2003.jpg
1233,40,0,0,0.0024947479,0,0,0,0,0.000144,0,0,0,0,1,0,0,../datasets/spots/4691_1970-6-16_2010.jpg
1234,50,0,0,0,0,0.00864197531,0,0,0,0,0.000266245021,0,0,0,0,1,../datasets/spots/4697_1963-5-12_2013.jpg
1235,36,0,0,0.00401472064,0,0.00545905707,0,0,0.000196,0,0.000196,0,0,1,0,1,../datasets/spots/4706_1959-9-23_1995.jpg
1236,34,0,0,0.00935730116,0,0,0,0,0.000254979064,0,0,0,0,1,0,0,../datasets/spots/4707_1959-9-23_1993.jpg
1237,29,0,0,0.00552325581,0,0,0,0,0.000463905325,0,0,0,0,1,0,0,../datasets/spots/4719_1981-4-28_2010.jpg
1238,46,0,0,0,0,0.0104166667,0,0,0,0,0.0004,0,0,0,0,1,../datasets/spots/4726_1969-1-17_2015.jpg
1239,57,0,0,0,0,0.0168831169,0,0,0,0,0.0004,0,0,0,0,1,../datasets/spots/4735_1952-5-2_2009.jpg
1240,62,0,0,0.00378250591,0,0,0,0,0.000225,0,0,0,0,1,0,0,../datasets/spots/4736_1952-5-2_2014.jpg
1241,32,0,0.00156985871,0,0.00440613027,0,0,0.008464,0,0.000256,0,0,1,0,1,0,../datasets/spots/4737_1979-5-4_2011.jpg
1242,36,0,0,0.00612052731,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/4738_1979-5-4_2015.jpg
1243,43,0,0,0.0105633803,0,0,0,0,0.000584655769,0,0,0,0,1,0,0,../datasets/spots/4743_1966-11-26_2009.jpg
1244,21,0,0,0.00677419355,0,0.0216049383,0,0,0.000439241278,0,0.000573702894,0,0,1,0,1,../datasets/spots/4747_1977-3-8_1998.jpg
1245,26,0,0,0,0.00525803311,0,0,0,0,0.000292920296,0,0,0,0,1,0,../datasets/spots/4750_1973-12-30_1999.jpg
1246,23,0,0,0.00746855346,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/4758_1986-10-2_2009.jpg
1247,47,0,0,0.00261707989,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4760_1967-4-18_2014.jpg
1248,48,0,0,0.00418060201,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4767_1967-4-18_2015.jpg
1249,86,0,0,0,0,0.00571895425,0,0,0,0,0.00030625,0,0,0,0,1,../datasets/spots/4771_1926-8-3_2012.jpg
1250,42,0,0.0183823529,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,../datasets/spots/4775_1972-5-1_2014.jpg
1251,31,0,0,0,0,0.00583090379,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/4784_1982-3-3_2013.jpg
1252,30,0,0.0464516129,0,0,0,0,0.000256,0,0,0,0,1,0,0,0,../datasets/spots/4787_1982-3-3_2012.jpg
1253,29,0,0,0,0,0.00512820513,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/4788_1982-3-3_2011.jpg
1254,35,0,0,0,0.00828460039,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/4792_1978-5-12_2013.jpg
1255,36,0.165625,0,0,0,0,0.00121145217,0,0,0,0,1,0,0,0,0,../datasets/spots/4796_1972-6-23_2008.jpg
1256,61,0,0,0.0412912913,0,0,0,0,0.0461240485,0,0,0,0,1,0,0,../datasets/spots/479_1946-06-24_2007.jpg
1257,63,0,0,0,0,0.00556539337,0,0,0,0,0.000204917176,0,0,0,0,1,../datasets/spots/47_1942-08-07_2005.jpg
1258,36,0,0,0,0,0.0146520147,0,0,0,0,0.000474062034,0,0,0,0,1,../datasets/spots/4801_1969-5-16_2005.jpg
1259,36,0,0,0.00340136054,0,0,0,0,0.000195608782,0,0,0,0,1,0,0,../datasets/spots/4804_1969-5-16_2005.jpg
1260,46,0,0,0,0.00240096038,0,0,0,0,0.000195608782,0,0,0,0,1,0,../datasets/spots/4810_1965-5-27_2011.jpg
1261,48,0,0,0.00421052632,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/4833_1967-12-1_2015.jpg
1262,46,0,0,0.0119577308,0,0,0,0,0.000324,0,0,0,0,3,0,0,../datasets/spots/4834_1967-12-1_2013.jpg
1263,43,0,0,0,0,0.0204081633,0,0,0,0,0.000655361678,0,0,0,0,1,../datasets/spots/4841_1958-5-23_2001.jpg
1264,24,0,0,0,0,0.00921052632,0,0,0,0,0.000157560267,0,0,0,0,1,../datasets/spots/4845_1951-7-24_1975.jpg
1265,45,0,0,0.00607843137,0,0.0108853411,0,0,0.000196,0,0.000256,0,0,1,0,1,../datasets/spots/4848_1969-1-1_2014.jpg
1266,40,0,0,0,0,0.0237510238,0,0,0,0,0.000828114487,0,0,0,0,1,../datasets/spots/4850_1969-1-1_2009.jpg
1267,44,0,0,0.00703703704,0,0,0,0,0.000705726466,0,0,0,0,1,0,0,../datasets/spots/4853_1969-1-1_2013.jpg
1268,36,0,0,0.00390920555,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/4864_1974-4-15_2010.jpg
1269,43,0,0,0.00419947507,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/4871_1969-11-4_2012.jpg
1270,37,0,0,0.00335037912,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4877_1974-4-28_2011.jpg
1271,54,0,0,0,0,0.00717948718,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/4883_1961-8-25_2015.jpg
1272,34,0,0,0.00680693069,0,0,0,0,0.000301801377,0,0,0,0,1,0,0,../datasets/spots/4894_1981-2-20_2015.jpg
1273,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/4911_1942-3-7_2005.jpg
1274,42,0,0,0.00363247863,0,0,0,0,0.000271280277,0,0,0,0,1,0,0,../datasets/spots/491_1919-06-14_1961.jpg
1275,34,0,0,0,0.0315398887,0,0,0,0,0.000784,0,0,0,0,1,0,../datasets/spots/4929_1970-11-23_2004.jpg
1276,32,0,0,0.00920360631,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/4939_1963-1-4_1995.jpg
1277,32,0,0,0.00920360631,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/4940_1963-1-4_1995.jpg
1278,42,0,0,0.0036036036,0,0,0,0,0.000144,0,0,0,0,1,0,0,../datasets/spots/4942_1972-7-15_2014.jpg
1279,46,0,0,0,0.00906871294,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/4946_1967-12-13_2013.jpg
1280,46,0,0,0,0.00591043419,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/4947_1967-12-13_2013.jpg
1281,40,0.222580645,0,0,0,0,0.0036,0,0,0,0,1,0,0,0,0,../datasets/spots/4959_1973-7-7_2013.jpg
1282,29,0,0,0.00998789346,0,0,0,0,0.000254979064,0,0,0,0,3,0,0,../datasets/spots/4965_1972-4-17_2001.jpg
1283,29,0,0,0,0,0.0820512821,0,0,0,0,0.000414075176,0,0,0,0,1,../datasets/spots/4966_1972-4-17_2001.jpg
1284,35,0.114814815,0,0,0,0.0124947938,0.000307113517,0,0,0,0.000307113517,1,0,0,0,1,../datasets/spots/496_1980-05-17_2015.jpg
1285,29,0,0,0.00580870014,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/4983_1972-4-17_2001.jpg
1286,36,0,0,0.0036856848,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/4987_1975-1-29_2011.jpg
1287,60,0,0,0,0,0.015,0,0,0,0,0.000322707878,0,0,0,0,1,../datasets/spots/4994_1951-7-12_2011.jpg
1288,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/499_1943-11-29_2000.jpg
1289,45,0,0,0.00407955125,0,0,0,0,0.000267646924,0,0,0,0,1,0,0,../datasets/spots/4_1967-10-04_2012.jpg
1290,31,0,0,0.014084507,0,0,0,0,0.000861883215,0,0,0,0,1,0,0,../datasets/spots/5014_1972-8-10_2003.jpg
1291,38,0,0,0,0,0.00780901383,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/5016_1972-8-10_2010.jpg
1292,41,0,0,0.0085733882,0,0,0,0,0.000204917176,0,0,0,0,2,0,0,../datasets/spots/501_1899-11-09_1940.jpg
1293,38,0,0,0,0,0.0047952048,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/5022_1976-4-18_2014.jpg
1294,36,0,0,0,0.0107526882,0,0,0,0,0.000254979064,0,0,0,0,2,0,../datasets/spots/5027_1975-12-29_2011.jpg
1295,32,0.00789473684,0,0,0,0,0.00258546395,0,0,0,0,1,0,0,0,0,../datasets/spots/5028_1942-8-20_1974.jpg
1296,45,0,0,0.00967741935,0,0,0,0,0.000267646924,0,0,0,0,2,0,0,../datasets/spots/502_1895-07-12_1940.jpg
1297,32,0,0,0,0.0302521008,0,0,0,0,0.000564971751,0,0,0,0,1,0,../datasets/spots/5036_1968-11-25_2000.jpg
1298,38,0,0,0.00865800866,0,0,0,0,0.000463905325,0,0,0,0,1,0,0,../datasets/spots/5038_1968-11-25_2006.jpg
1299,43,0,0,0,0.0170068027,0,0,0,0,0.000766863905,0,0,0,0,1,0,../datasets/spots/5039_1968-11-25_2011.jpg
1300,52,0,0,0,0.0274599542,0,0,0,0,0.00500828402,0,0,0,0,1,0,../datasets/spots/5042_1959-1-17_2011.jpg
1301,20,0,0,0.00677419355,0,0.0216049383,0,0,0.000439241278,0,0.000573702894,0,0,1,0,1,../datasets/spots/5044_1978-12-18_1998.jpg
1302,42,0,0,0,0,0.0212335693,0,0,0,0,0.000461063646,0,0,0,0,1,../datasets/spots/5052_1964-4-24_2006.jpg
1303,45,0,0,0.00746855346,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/5054_1964-4-24_2009.jpg
1304,31,0,0,0.0042624166,0,0,0,0,0.000197181512,0,0,0,0,2,0,0,../datasets/spots/5061_1979-4-19_2010.jpg
1305,29,0,0.0938697318,0,0,0.015037594,0,0.001156,0,0,0.000256,0,1,0,0,1,../datasets/spots/5078_1955-10-25_1984.jpg
1306,50,0,0,0,0.00843108504,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/5081_1963-6-6_2013.jpg
1307,20,0,0,0.00677419355,0,0.0216049383,0,0,0.000439241278,0,0.000573702894,0,0,1,0,1,../datasets/spots/5084_1978-6-11_1998.jpg
1308,30,0,0,0,0.00568181818,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/5085_1978-6-11_2008.jpg
1309,40,0,0,0.0027479092,0.0106951872,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/509_1922-03-02_1962.jpg
1310,29,0,0,0.0105621196,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/5101_1978-1-5_2007.jpg
1311,48,0,0,0,0.0103125,0,0,0,0,0.000267646924,0,0,0,0,1,0,../datasets/spots/510_1961-07-26_2009.jpg
1312,29,0,0,0.00268817204,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/5115_1978-1-5_2007.jpg
1313,72,0,0,0.0152998776,0,0,0,0,0.00109644314,0,0,0,0,1,0,0,../datasets/spots/5128_1933-11-19_2005.jpg
1314,52,0,0,0.00963718821,0,0,0,0,0.000659576222,0,0,0,0,1,0,0,../datasets/spots/513_1962-04-27_2014.jpg
1315,22,0,0,0.00361067504,0,0,0,0,0.000195218346,0,0,0,0,1,0,0,../datasets/spots/5141_1973-1-4_1995.jpg
1316,39,0,0,0,0,0.0107411386,0,0,0,0,0.000404610913,0,0,0,0,1,../datasets/spots/5142_1973-1-4_2012.jpg
1317,49,0,0,0,0.00646161799,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/5144_1964-5-26_2013.jpg
1318,29,0,0,0,0.0142857143,0,0,0,0,0.00060591716,0,0,0,0,1,0,../datasets/spots/5147_1983-8-14_2012.jpg
1319,40,0,0,0,0,0.0179521277,0,0,0,0,0.000499360195,0,0,0,0,1,../datasets/spots/514_1967-12-05_2007.jpg
1320,33,0,0,0.00115633673,0,0,0,0,0.0402007525,0,0,0,0,1,0,0,../datasets/spots/5156_1978-2-7_2011.jpg
1321,34,0,0,0.00607287449,0,0,0,0,0.000521598433,0,0,0,0,1,0,0,../datasets/spots/5166_1971-9-19_2005.jpg
1322,48,0.013986014,0,0,0,0,0.000676,0,0,0,0,1,0,0,0,0,../datasets/spots/5171_1961-6-29_2009.jpg
1323,32,0,0,0,0,0.00857142857,0,0,0,0,0.000196,0,0,0,0,2,../datasets/spots/5175_1970-4-25_2002.jpg
1324,71,0,0,0.00722222222,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/5178_1943-2-20_2014.jpg
1325,76,0,0,0.0138637734,0,0,0,0,0.0013355261,0,0,0,0,1,0,0,../datasets/spots/517_1882-05-21_1958.jpg
1326,37,0,0,0,0.00431372549,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/5181_1975-10-9_2012.jpg
1327,40,0,0,0,0,0.0140086207,0,0,0,0,0.000195218346,0,0,0,0,1,../datasets/spots/5182_1972-7-7_2012.jpg
1328,40,0,0,0.00392519049,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/5185_1952-11-18_1992.jpg
1329,40,0,0,0.00267985982,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/5186_1973-8-30_2013.jpg
1330,53,0,0,0,0.00612052731,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/5193_1930-1-3_1983.jpg
1331,42,0,0,0,0,0.00701754386,0,0,0,0,0.00030625,0,0,0,0,1,../datasets/spots/5195_1968-1-15_2010.jpg
1332,47,0,0,0.00481751825,0.00311759571,0,0,0,0.000324,0.000256,0,0,0,1,1,0,../datasets/spots/5201_1950-12-13_1997.jpg
1333,43,0,0,0.00463105897,0,0,0,0,0.0404419856,0,0,0,0,1,0,0,../datasets/spots/5205_1961-3-8_2004.jpg
1334,51,0,0,0,0,0.00860215054,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/5206_1961-3-8_2012.jpg
1335,41,0,0,0,0,0.0163398693,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/520_1969-10-10_2010.jpg
1336,76,0,0,0.00743399128,0,0,0,0,0.000553633218,0,0,0,0,1,0,0,../datasets/spots/5224_1934-11-13_2010.jpg
1337,32,0,0,0,0.0205357143,0,0,0,0,0.000750609871,0,0,0,0,1,0,../datasets/spots/5233_1969-9-6_2001.jpg
1338,32,0,0,0.00296889118,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/5238_1975-1-3_2007.jpg
1339,31,0,0.00694444444,0,0,0,0,0.00314437942,0,0,0,0,1,0,0,0,../datasets/spots/5245_1969-6-5_2000.jpg
1340,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/5247_1961-2-5_2007.jpg
1341,53,0,0,0.00409836066,0.00821428571,0,0,0,0.000231066679,0.000231066679,0,0,0,1,2,0,../datasets/spots/5249_1961-4-2_2014.jpg
1342,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/5251_1965-8-1_2005.jpg
1343,45,0,0,0,0.00421686747,0,0,0,0,0.000204917176,0,0,0,0,1,0,../datasets/spots/525_1970-06-17_2015.jpg
1344,32,0,0,0.00342195315,0,0,0,0,0.000255489022,0,0,0,0,1,0,0,../datasets/spots/5276_1982-7-24_2014.jpg
1345,42,0,0,0.0106585459,0.0160060976,0,0,0,0.000725549547,0.000555498872,0,0,0,1,1,0,../datasets/spots/527_1960-09-21_2002.jpg
1346,21,0,0,0.00890092879,0,0,0,0,0.000555498872,0,0,0,0,1,0,0,../datasets/spots/5299_1980-7-10_2001.jpg
1347,25,0,0,0,0,0.00514403292,0,0,0,0,0.000220224719,0,0,0,0,1,../datasets/spots/5309_1978-10-10_2003.jpg
1348,27,0,0,0.00760233918,0,0,0,0,0.000363801053,0,0,0,0,1,0,0,../datasets/spots/5310_1978-10-10_2005.jpg
1349,25,0,0,0,0.00339292705,0,0,0,0,0.000206751055,0,0,0,0,1,0,../datasets/spots/5326_1968-7-7_1993.jpg
1350,25,0,0,0,0.0241779497,0,0,0,0,0.000471126666,0,0,0,0,1,0,../datasets/spots/532_1989-08-25_2014.jpg
1351,33,0,0,0,0.00491452991,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/5336_1965-7-26_1998.jpg
1352,42,0,0,0,0.00304232804,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/5342_1971-6-30_2013.jpg
1353,30,0,0,0.00415721844,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/5343_1971-6-30_2001.jpg
1354,25,0,0,0.00638888889,0.0275119617,0,0,0,0.000409302015,0.000409302015,0,0,0,1,1,0,../datasets/spots/5344_1976-3-8_2001.jpg
1355,41,0,0,0,0,0.0153186275,0,0,0,0,0.000265008112,0,0,0,0,1,../datasets/spots/5347_1969-1-6_2010.jpg
1356,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/534_1924-12-22_2009.jpg
1357,41,0,0,0,0.015813686,0,0,0,0,0.000196,0,0,0,0,2,0,../datasets/spots/5351_1969-1-6_2010.jpg
