,Age,F9,F10,F11,F12,F1,F2,F3,F4,F5,F6,F7,F8,path
6768,61,0.37,0.24,0.07,0.02,0.61,0.27,0.44,0.07,0.19,0.4,0.24,0.61,.\resultss\4292_1947-4-6_2008.jpg
6769,60,0.4,0.23,0.08,0.02,0.59,0.26,0.43,0.06,0.19,0.4,0.23,0.63,.\resultss\4293_1947-4-6_2007.jpg
6771,46,0.29,0.28,0.06,0.03,0.67,0.27,0.47,0.08,0.18,0.37,0.28,0.57,.\resultss\4295_1943-3-8_1989.jpg
6772,67,0.38,0.24,0.08,0.02,0.65,0.28,0.47,0.07,0.19,0.39,0.24,0.63,.\resultss\4296_1947-3-6_2014.jpg
6774,39,0.38,0.23,0.05,0.03,0.57,0.26,0.42,0.05,0.22,0.48,0.23,0.61,.\resultss\4298_1947-3-6_1986.jpg
6775,63,0.37,0.23,0.05,0.03,0.55,0.25,0.4,0.05,0.23,0.47,0.23,0.61,.\resultss\4299_1947-3-6_2010.jpg
6789,55,0.4,0.23,0.08,0.02,0.62,0.26,0.45,0.06,0.17,0.37,0.23,0.64,.\resultss\4310_1922-7-26_1977.jpg
6790,55,0.4,0.23,0.08,0.02,0.62,0.26,0.45,0.06,0.17,0.37,0.23,0.64,.\resultss\4311_1922-7-26_1977.jpg
6809,59,0.3,0.27,0.06,0.03,0.65,0.27,0.47,0.08,0.2,0.38,0.27,0.57,.\resultss\4329_1952-11-3_2011.jpg
6811,54,0.36,0.24,0.04,0.02,0.6,0.24,0.43,0.07,0.17,0.44,0.24,0.6,.\resultss\4330_1952-11-3_2006.jpg
6815,81,0.38,0.21,0.07,0.02,0.6,0.25,0.43,0.06,0.17,0.4,0.21,0.59,.\resultss\4334_1924-7-4_2005.jpg
6831,49,0.35,0.24,0.05,0.02,0.61,0.25,0.43,0.07,0.19,0.43,0.24,0.59,.\resultss\4349_1965-8-19_2014.jpg
6833,40,0.32,0.27,0.07,0.02,0.65,0.29,0.48,0.08,0.18,0.39,0.27,0.58,.\resultss\4350_1965-8-19_2005.jpg
6847,50,0.36,0.24,0.05,0.03,0.65,0.28,0.46,0.07,0.23,0.46,0.24,0.6,.\resultss\4363_1927-8-9_1977.jpg
6849,26,0.3,0.26,0.08,0.02,0.59,0.24,0.42,0.07,0.17,0.31,0.26,0.57,.\resultss\4365_1960-4-23_1986.jpg
6850,36,0.4,0.24,0.07,0.02,0.61,0.26,0.44,0.06,0.18,0.38,0.24,0.64,.\resultss\4366_1948-11-21_1984.jpg
6852,35,0.44,0.24,0.09,0.02,0.6,0.27,0.44,0.06,0.19,0.36,0.24,0.68,.\resultss\4368_1950-2-18_1985.jpg
6862,39,0.37,0.24,0.09,0.02,0.58,0.26,0.43,0.06,0.19,0.35,0.24,0.61,.\resultss\4377_1950-3-26_1989.jpg
6866,43,0.31,0.28,0.08,0.03,0.61,0.26,0.44,0.08,0.19,0.37,0.28,0.59,.\resultss\4380_1965-9-17_2008.jpg
6867,36,0.36,0.23,0.08,0.02,0.63,0.27,0.46,0.07,0.19,0.36,0.23,0.59,.\resultss\4381_1957-11-6_1993.jpg
6868,34,0.4,0.24,0.08,0.03,0.59,0.25,0.43,0.06,0.21,0.41,0.24,0.65,.\resultss\4382_1948-1-29_1982.jpg
6878,50,0.37,0.24,0.1,0.02,0.63,0.27,0.46,0.06,0.19,0.35,0.24,0.62,.\resultss\4391_1963-1-14_2013.jpg
6879,50,0.37,0.26,0.1,0.03,0.64,0.27,0.46,0.07,0.22,0.36,0.26,0.63,.\resultss\4392_1963-1-14_2013.jpg
6886,59,0.4,0.24,0.06,0.03,0.57,0.26,0.42,0.05,0.23,0.47,0.24,0.64,.\resultss\4399_1953-4-1_2012.jpg
6893,43,0.36,0.26,0.06,0.03,0.64,0.28,0.46,0.06,0.24,0.48,0.26,0.62,.\resultss\4404_1958-9-24_2001.jpg
6898,29,0.32,0.24,0.09,0.02,0.58,0.25,0.42,0.06,0.19,0.32,0.24,0.57,.\resultss\4409_1979-12-5_2008.jpg
6916,35,0.33,0.27,0.09,0.02,0.63,0.26,0.45,0.08,0.18,0.35,0.27,0.6,.\resultss\4425_1965-11-30_2000.jpg
6927,61,0.34,0.27,0.08,0.03,0.66,0.28,0.47,0.07,0.2,0.39,0.27,0.61,.\resultss\4435_1951-10-2_2012.jpg
6945,70,0.41,0.24,0.08,0.03,0.6,0.27,0.44,0.05,0.25,0.52,0.24,0.65,.\resultss\4452_1944-5-16_2014.jpg
6966,36,0.32,0.24,0.05,0.02,0.66,0.27,0.47,0.07,0.19,0.46,0.24,0.57,.\resultss\4471_1925-12-13_1961.jpg
6968,39,0.36,0.23,0.04,0.02,0.56,0.25,0.4,0.05,0.2,0.47,0.23,0.59,.\resultss\4473_1949-6-15_1988.jpg
6971,81,0.43,0.24,0.09,0.02,0.56,0.24,0.41,0.06,0.19,0.37,0.24,0.67,.\resultss\4476_1932-11-22_2013.jpg
6983,72,0.36,0.24,0.05,0.03,0.6,0.25,0.43,0.06,0.22,0.48,0.24,0.61,.\resultss\4487_1940-11-15_2012.jpg
6997,35,0.31,0.27,0.06,0.03,0.65,0.27,0.47,0.08,0.19,0.42,0.27,0.58,.\resultss\449_1979-03-08_2014.jpg
7001,34,0.38,0.24,0.06,0.03,0.64,0.28,0.47,0.07,0.21,0.53,0.24,0.62,.\resultss\4502_1943-8-27_1977.jpg
7006,50,0.34,0.26,0.08,0.03,0.64,0.27,0.47,0.07,0.2,0.36,0.26,0.59,.\resultss\4507_1963-11-20_2013.jpg
7010,30,0.36,0.25,0.08,0.02,0.64,0.27,0.46,0.07,0.18,0.34,0.25,0.62,.\resultss\4510_1963-7-20_1993.jpg
7014,44,0.36,0.23,0.05,0.03,0.57,0.26,0.42,0.05,0.24,0.46,0.23,0.59,.\resultss\4514_1961-7-15_2005.jpg
7017,34,0.36,0.23,0.06,0.02,0.6,0.27,0.43,0.05,0.21,0.49,0.23,0.59,.\resultss\4517_1948-12-6_1982.jpg
7023,53,0.39,0.24,0.08,0.02,0.63,0.27,0.46,0.07,0.17,0.37,0.24,0.63,.\resultss\4522_1956-10-26_2009.jpg
7025,55,0.37,0.23,0.05,0.02,0.66,0.28,0.47,0.07,0.22,0.51,0.23,0.6,.\resultss\4524_1954-1-29_2009.jpg
7026,61,0.37,0.21,0.06,0.02,0.65,0.27,0.47,0.07,0.2,0.46,0.21,0.59,.\resultss\4525_1954-1-29_2015.jpg
7030,40,0.38,0.24,0.07,0.02,0.66,0.28,0.47,0.07,0.17,0.37,0.24,0.62,.\resultss\4529_1975-8-21_2015.jpg
7041,30,0.33,0.25,0.07,0.02,0.69,0.28,0.49,0.08,0.18,0.38,0.25,0.58,.\resultss\4539_1969-9-25_1999.jpg
7046,50,0.39,0.23,0.06,0.02,0.59,0.27,0.43,0.05,0.21,0.47,0.23,0.62,.\resultss\4543_1957-9-12_2007.jpg
7049,52,0.36,0.24,0.08,0.02,0.6,0.25,0.43,0.07,0.17,0.36,0.24,0.6,.\resultss\4546_1962-10-28_2014.jpg
7051,55,0.33,0.24,0.06,0.02,0.62,0.26,0.44,0.06,0.18,0.39,0.24,0.57,.\resultss\4548_1956-4-30_2011.jpg
7077,23,0.32,0.24,0.05,0.03,0.6,0.25,0.43,0.06,0.22,0.37,0.24,0.57,.\resultss\4572_1956-11-10_1979.jpg
7096,43,0.36,0.26,0.07,0.02,0.58,0.25,0.42,0.06,0.19,0.41,0.26,0.61,.\resultss\4590_1967-7-16_2010.jpg
7117,42,0.38,0.24,0.06,0.03,0.64,0.28,0.47,0.06,0.23,0.52,0.24,0.62,.\resultss\4609_1951-10-30_1993.jpg
7119,60,0.39,0.23,0.08,0.02,0.62,0.28,0.46,0.06,0.2,0.44,0.23,0.63,.\resultss\4610_1951-10-30_2011.jpg
7125,76,0.33,0.27,0.05,0.03,0.6,0.26,0.43,0.06,0.24,0.48,0.27,0.59,.\resultss\4616_1935-3-15_2011.jpg
7132,38,0.4,0.24,0.05,0.03,0.59,0.28,0.44,0.06,0.23,0.46,0.24,0.64,.\resultss\4622_1963-8-1_2001.jpg
7134,59,0.37,0.26,0.1,0.03,0.58,0.25,0.42,0.06,0.2,0.3,0.26,0.63,.\resultss\4624_1952-7-11_2011.jpg
7154,59,0.29,0.29,0.08,0.03,0.61,0.26,0.44,0.07,0.22,0.37,0.29,0.58,.\resultss\4642_1943-6-15_2002.jpg
7160,37,0.32,0.27,0.08,0.03,0.65,0.28,0.47,0.07,0.21,0.37,0.27,0.59,.\resultss\4648_1976-8-25_2013.jpg
7162,40,0.33,0.25,0.08,0.02,0.66,0.28,0.48,0.08,0.17,0.36,0.25,0.58,.\resultss\464_1972-10-18_2012.jpg
7164,39,0.33,0.27,0.08,0.03,0.6,0.25,0.43,0.06,0.19,0.35,0.27,0.6,.\resultss\4651_1976-8-25_2015.jpg
7176,32,0.38,0.23,0.08,0.02,0.59,0.25,0.43,0.06,0.19,0.37,0.23,0.61,.\resultss\4662_1970-8-2_2002.jpg
7178,37,0.38,0.24,0.08,0.03,0.59,0.26,0.43,0.05,0.23,0.42,0.24,0.61,.\resultss\4664_1970-8-2_2007.jpg
7180,36,0.37,0.24,0.09,0.03,0.58,0.27,0.42,0.06,0.21,0.38,0.24,0.62,.\resultss\4666_1970-8-2_2006.jpg
7186,68,0.34,0.27,0.09,0.03,0.63,0.27,0.46,0.07,0.19,0.35,0.27,0.61,.\resultss\4671_1946-6-1_2014.jpg
7192,29,0.37,0.24,0.09,0.02,0.61,0.26,0.44,0.06,0.19,0.34,0.24,0.61,.\resultss\4677_1982-11-12_2011.jpg
7205,23,0.29,0.27,0.05,0.03,0.69,0.28,0.49,0.08,0.19,0.43,0.27,0.56,.\resultss\4689_1982-11-12_2005.jpg
7206,43,0.37,0.24,0.06,0.02,0.58,0.25,0.42,0.06,0.2,0.4,0.24,0.61,.\resultss\468_1965-04-11_2008.jpg
7218,42,0.36,0.24,0.08,0.02,0.62,0.26,0.44,0.07,0.16,0.35,0.24,0.59,.\resultss\46_1972-07-15_2014.jpg
7221,42,0.4,0.24,0.08,0.02,0.6,0.25,0.43,0.07,0.18,0.31,0.24,0.63,.\resultss\4702_1973-4-3_2015.jpg
7225,36,0.33,0.26,0.08,0.02,0.59,0.25,0.42,0.06,0.19,0.35,0.26,0.59,.\resultss\4706_1959-9-23_1995.jpg
7228,32,0.37,0.24,0.07,0.02,0.58,0.24,0.42,0.06,0.16,0.36,0.24,0.61,.\resultss\4709_1980-9-21_2012.jpg
7231,31,0.33,0.24,0.07,0.02,0.54,0.23,0.39,0.06,0.18,0.31,0.24,0.57,.\resultss\4711_1980-9-21_2011.jpg
7234,30,0.31,0.25,0.05,0.02,0.61,0.25,0.44,0.07,0.17,0.38,0.25,0.57,.\resultss\4714_1980-12-18_2010.jpg
7235,31,0.3,0.27,0.06,0.02,0.66,0.27,0.47,0.08,0.17,0.34,0.27,0.57,.\resultss\4715_1980-12-18_2011.jpg
7250,39,0.39,0.23,0.07,0.02,0.6,0.26,0.43,0.06,0.21,0.42,0.23,0.62,.\resultss\4729_1970-5-4_2009.jpg
7252,33,0.41,0.22,0.05,0.02,0.59,0.27,0.43,0.06,0.21,0.5,0.22,0.64,.\resultss\4730_1970-5-4_2003.jpg
7255,33,0.36,0.22,0.08,0.02,0.67,0.29,0.49,0.07,0.21,0.41,0.22,0.59,.\resultss\4733_1971-2-26_2004.jpg
7279,23,0.31,0.27,0.06,0.02,0.67,0.28,0.48,0.07,0.18,0.37,0.27,0.58,.\resultss\4755_1986-10-2_2009.jpg
7287,46,0.31,0.27,0.05,0.03,0.65,0.28,0.47,0.07,0.22,0.47,0.27,0.57,.\resultss\4762_1967-4-18_2013.jpg
7293,47,0.37,0.23,0.08,0.02,0.56,0.25,0.41,0.05,0.19,0.37,0.23,0.61,.\resultss\4768_1967-6-28_2014.jpg
7296,86,0.32,0.26,0.07,0.03,0.62,0.27,0.46,0.07,0.19,0.4,0.26,0.58,.\resultss\4770_1926-8-3_2012.jpg
7317,36,0.33,0.28,0.06,0.03,0.6,0.25,0.43,0.07,0.21,0.43,0.28,0.61,.\resultss\4791_1978-5-12_2014.jpg
7319,35,0.43,0.22,0.08,0.02,0.6,0.25,0.43,0.06,0.17,0.38,0.22,0.65,.\resultss\4793_1978-5-12_2013.jpg
7321,34,0.39,0.23,0.05,0.02,0.6,0.26,0.43,0.06,0.21,0.45,0.23,0.62,.\resultss\4795_1972-6-23_2006.jpg
7330,36,0.33,0.24,0.05,0.02,0.63,0.26,0.46,0.07,0.19,0.44,0.24,0.57,.\resultss\4802_1969-5-16_2005.jpg
7334,36,0.41,0.23,0.06,0.02,0.63,0.27,0.46,0.06,0.19,0.49,0.23,0.64,.\resultss\4806_1969-5-16_2005.jpg
7336,13,0.36,0.26,0.07,0.03,0.63,0.29,0.47,0.06,0.23,0.47,0.26,0.62,.\resultss\4808_1965-5-27_1978.jpg
7348,28,0.35,0.27,0.06,0.03,0.65,0.28,0.48,0.07,0.23,0.45,0.27,0.61,.\resultss\4819_1973-4-14_2001.jpg
7374,40,0.31,0.25,0.08,0.02,0.6,0.25,0.43,0.06,0.19,0.34,0.25,0.56,.\resultss\4842_1970-7-23_2010.jpg
7391,39,0.37,0.26,0.09,0.02,0.6,0.25,0.43,0.06,0.18,0.35,0.26,0.62,.\resultss\4858_1963-8-30_2002.jpg
7396,48,0.4,0.24,0.06,0.03,0.59,0.26,0.43,0.05,0.21,0.45,0.24,0.64,.\resultss\4862_1963-8-30_2011.jpg
7405,30,0.36,0.25,0.06,0.03,0.59,0.25,0.43,0.06,0.21,0.4,0.25,0.61,.\resultss\4870_1969-11-4_1999.jpg
7415,27,0.38,0.24,0.08,0.02,0.57,0.24,0.41,0.06,0.16,0.35,0.24,0.62,.\resultss\487_1987-01-15_2014.jpg
7429,90,0.38,0.24,0.06,0.03,0.64,0.28,0.47,0.06,0.21,0.5,0.24,0.63,.\resultss\4892_1921-7-6_2011.jpg
7431,34,0.37,0.24,0.06,0.02,0.64,0.27,0.45,0.07,0.17,0.42,0.24,0.61,.\resultss\4894_1981-2-20_2015.jpg
7435,42,0.3,0.24,0.09,0.02,0.61,0.26,0.44,0.07,0.19,0.32,0.24,0.55,.\resultss\4898_1971-1-2_2013.jpg
7449,80,0.33,0.27,0.07,0.03,0.63,0.28,0.46,0.06,0.24,0.42,0.27,0.59,.\resultss\490_1931-11-08_2011.jpg
7458,39,0.33,0.27,0.05,0.03,0.6,0.25,0.44,0.06,0.22,0.47,0.27,0.6,.\resultss\4918_1973-11-26_2012.jpg
7475,12,0.4,0.24,0.06,0.03,0.56,0.25,0.41,0.05,0.21,0.44,0.24,0.64,.\resultss\4933_1981-5-5_1993.jpg
7489,46,0.32,0.24,0.06,0.02,0.65,0.27,0.47,0.07,0.19,0.44,0.24,0.56,.\resultss\4947_1967-12-13_2013.jpg
7507,39,0.37,0.24,0.06,0.02,0.67,0.28,0.49,0.07,0.18,0.43,0.24,0.61,.\resultss\4963_1972-4-17_2011.jpg
7508,35,0.38,0.24,0.04,0.02,0.62,0.26,0.44,0.06,0.21,0.51,0.24,0.62,.\resultss\4964_1972-4-17_2007.jpg
7555,41,0.33,0.24,0.08,0.02,0.66,0.28,0.48,0.07,0.18,0.35,0.24,0.56,.\resultss\5005_1962-3-10_2003.jpg
7557,36,0.37,0.24,0.08,0.02,0.62,0.25,0.45,0.07,0.18,0.35,0.24,0.61,.\resultss\5007_1977-11-24_2013.jpg
7559,29,0.39,0.24,0.09,0.02,0.61,0.27,0.44,0.06,0.18,0.33,0.24,0.63,.\resultss\5009_1977-11-24_2006.jpg
7563,14,0.39,0.24,0.1,0.02,0.56,0.24,0.41,0.06,0.17,0.32,0.24,0.62,.\resultss\5012_1974-3-24_1988.jpg
7566,38,0.31,0.27,0.06,0.02,0.64,0.28,0.47,0.07,0.18,0.4,0.27,0.58,.\resultss\5015_1972-8-10_2010.jpg
7570,38,0.35,0.24,0.09,0.02,0.61,0.24,0.43,0.07,0.17,0.34,0.24,0.59,.\resultss\5019_1972-8-10_2010.jpg
7583,42,0.45,0.22,0.06,0.02,0.6,0.27,0.44,0.06,0.22,0.48,0.22,0.67,.\resultss\5030_1970-6-26_2012.jpg
7585,84,0.33,0.26,0.07,0.03,0.61,0.28,0.45,0.06,0.24,0.45,0.26,0.58,.\resultss\5032_1926-4-9_2010.jpg
7594,33,0.32,0.28,0.08,0.03,0.6,0.25,0.43,0.06,0.19,0.35,0.28,0.6,.\resultss\5040_1963-11-3_1996.jpg
7601,33,0.36,0.27,0.06,0.03,0.6,0.26,0.43,0.06,0.23,0.46,0.27,0.63,.\resultss\5047_1978-12-18_2011.jpg
7613,43,0.37,0.24,0.08,0.02,0.6,0.26,0.43,0.06,0.2,0.38,0.24,0.62,.\resultss\5058_1969-3-11_2012.jpg
7616,35,0.29,0.25,0.07,0.02,0.63,0.26,0.46,0.07,0.19,0.36,0.25,0.54,.\resultss\5060_1979-4-19_2014.jpg
7618,35,0.33,0.25,0.06,0.02,0.63,0.27,0.46,0.06,0.19,0.38,0.25,0.58,.\resultss\5062_1979-4-19_2014.jpg
7624,33,0.36,0.23,0.04,0.03,0.61,0.25,0.43,0.06,0.22,0.48,0.23,0.59,.\resultss\5068_1979-4-19_2012.jpg
7627,52,0.34,0.24,0.04,0.02,0.63,0.26,0.46,0.07,0.19,0.46,0.24,0.58,.\resultss\5070_1962-12-9_2014.jpg
7632,55,0.33,0.26,0.06,0.03,0.66,0.28,0.48,0.07,0.21,0.48,0.26,0.59,.\resultss\5075_1955-10-25_2010.jpg
7637,35,0.35,0.25,0.06,0.03,0.61,0.26,0.44,0.06,0.22,0.41,0.25,0.6,.\resultss\507_1973-11-17_2008.jpg
7652,40,0.38,0.24,0.09,0.02,0.61,0.26,0.44,0.06,0.18,0.35,0.24,0.62,.\resultss\5093_1959-11-19_1999.jpg
7666,33,0.39,0.23,0.06,0.02,0.59,0.25,0.43,0.06,0.19,0.44,0.23,0.61,.\resultss\5105_1978-1-5_2011.jpg
7671,48,0.34,0.28,0.08,0.03,0.65,0.29,0.47,0.07,0.22,0.42,0.28,0.62,.\resultss\510_1961-07-26_2009.jpg
7681,50,0.43,0.22,0.08,0.02,0.59,0.25,0.42,0.06,0.2,0.39,0.22,0.65,.\resultss\5119_1965-1-5_2015.jpg
7693,27,0.37,0.23,0.07,0.02,0.55,0.24,0.4,0.06,0.17,0.35,0.23,0.61,.\resultss\512_1938-10-20_1965.jpg
7716,32,0.36,0.24,0.08,0.02,0.66,0.27,0.47,0.07,0.16,0.37,0.24,0.6,.\resultss\5150_1983-8-14_2015.jpg
7719,29,0.3,0.27,0.04,0.03,0.68,0.29,0.49,0.07,0.22,0.52,0.27,0.57,.\resultss\5153_1983-8-14_2012.jpg
7728,41,0.28,0.28,0.06,0.03,0.63,0.27,0.46,0.08,0.19,0.35,0.28,0.56,.\resultss\5161_1968-1-14_2009.jpg
7742,25,0.31,0.24,0.06,0.02,0.66,0.27,0.47,0.08,0.17,0.35,0.24,0.55,.\resultss\5174_1970-4-25_1995.jpg
7747,71,0.37,0.24,0.05,0.03,0.6,0.26,0.44,0.05,0.23,0.5,0.24,0.62,.\resultss\5179_1943-2-20_2014.jpg
7749,59,0.36,0.24,0.05,0.02,0.65,0.28,0.47,0.07,0.19,0.45,0.24,0.6,.\resultss\5180_1943-2-20_2002.jpg
7754,40,0.3,0.27,0.08,0.03,0.65,0.28,0.47,0.07,0.23,0.38,0.27,0.58,.\resultss\5185_1952-11-18_1992.jpg
7769,34,0.43,0.22,0.08,0.02,0.6,0.25,0.43,0.06,0.17,0.38,0.22,0.65,.\resultss\5199_1979-4-4_2013.jpg
7772,60,0.39,0.24,0.06,0.02,0.64,0.27,0.47,0.06,0.2,0.45,0.24,0.63,.\resultss\5200_1950-12-13_2010.jpg
7777,43,0.38,0.23,0.04,0.02,0.6,0.27,0.43,0.06,0.22,0.49,0.23,0.61,.\resultss\5205_1961-3-8_2004.jpg
7787,38,0.36,0.24,0.08,0.02,0.6,0.25,0.44,0.06,0.18,0.34,0.24,0.6,.\resultss\5214_1973-9-18_2011.jpg
7789,37,0.37,0.26,0.09,0.02,0.61,0.28,0.44,0.06,0.19,0.38,0.26,0.63,.\resultss\5216_1973-9-18_2010.jpg
7793,59,0.36,0.26,0.08,0.02,0.6,0.25,0.43,0.06,0.19,0.36,0.26,0.62,.\resultss\521_1954-01-13_2013.jpg
7795,57,0.28,0.29,0.06,0.03,0.65,0.28,0.47,0.07,0.22,0.42,0.29,0.57,.\resultss\5221_1934-11-13_1991.jpg
7796,78,0.38,0.25,0.06,0.03,0.6,0.28,0.44,0.06,0.2,0.46,0.25,0.63,.\resultss\5222_1934-11-13_2012.jpg
7797,77,0.31,0.27,0.06,0.03,0.62,0.28,0.45,0.06,0.22,0.44,0.27,0.58,.\resultss\5223_1934-11-13_2011.jpg
7806,24,0.4,0.24,0.06,0.03,0.56,0.25,0.41,0.05,0.21,0.44,0.24,0.64,.\resultss\5231_1969-9-6_1993.jpg
7819,73,0.33,0.26,0.08,0.03,0.63,0.28,0.46,0.06,0.22,0.39,0.26,0.59,.\resultss\5243_1939-5-25_2012.jpg
7821,31,0.37,0.24,0.06,0.03,0.61,0.27,0.45,0.06,0.24,0.45,0.24,0.61,.\resultss\5245_1969-6-5_2000.jpg
7822,50,0.32,0.26,0.08,0.02,0.61,0.26,0.44,0.06,0.18,0.35,0.26,0.58,.\resultss\5246_1961-8-5_2011.jpg
7838,30,0.33,0.24,0.07,0.02,0.63,0.28,0.46,0.06,0.17,0.37,0.24,0.57,.\resultss\5260_1981-1-21_2011.jpg
7862,43,0.31,0.26,0.06,0.02,0.64,0.25,0.46,0.08,0.16,0.4,0.26,0.56,.\resultss\5282_1971-4-28_2014.jpg
7870,51,0.36,0.27,0.09,0.03,0.59,0.26,0.44,0.06,0.19,0.36,0.27,0.63,.\resultss\528_1958-04-26_2009.jpg
7877,38,0.36,0.23,0.06,0.02,0.6,0.27,0.43,0.05,0.21,0.49,0.23,0.59,.\resultss\5296_1944-4-4_1982.jpg
7895,61,0.37,0.24,0.04,0.03,0.67,0.27,0.49,0.07,0.22,0.51,0.24,0.61,.\resultss\5311_1948-12-3_2009.jpg
7905,33,0.38,0.23,0.05,0.03,0.66,0.28,0.48,0.07,0.23,0.58,0.23,0.61,.\resultss\5320_1969-8-19_2002.jpg
7909,41,0.36,0.22,0.05,0.02,0.59,0.25,0.43,0.07,0.19,0.47,0.22,0.58,.\resultss\5324_1974-12-17_2015.jpg
7942,63,0.35,0.23,0.06,0.02,0.65,0.28,0.47,0.07,0.21,0.48,0.23,0.58,.\resultss\5354_1931-7-6_1994.jpg
7943,58,0.38,0.23,0.09,0.02,0.6,0.25,0.43,0.07,0.17,0.29,0.23,0.61,.\resultss\5355_1931-7-6_1989.jpg
7948,38,0.39,0.24,0.05,0.02,0.65,0.28,0.47,0.07,0.2,0.49,0.24,0.63,.\resultss\535_1974-01-23_2012.jpg
7950,48,0.31,0.24,0.05,0.03,0.68,0.29,0.49,0.07,0.23,0.51,0.24,0.55,.\resultss\5361_1964-6-9_2012.jpg
7954,29,0.36,0.27,0.08,0.03,0.61,0.27,0.45,0.06,0.21,0.38,0.27,0.62,.\resultss\5365_1976-10-23_2005.jpg
7961,35,0.37,0.25,0.07,0.03,0.58,0.26,0.43,0.06,0.21,0.45,0.25,0.62,.\resultss\5371_1976-10-23_2011.jpg
7962,32,0.35,0.24,0.06,0.03,0.6,0.26,0.44,0.06,0.22,0.49,0.24,0.6,.\resultss\5372_1964-4-13_1996.jpg
7964,32,0.3,0.24,0.03,0.02,0.64,0.27,0.45,0.06,0.21,0.48,0.24,0.54,.\resultss\5374_1964-4-13_1996.jpg
7970,34,0.32,0.28,0.08,0.03,0.61,0.24,0.44,0.07,0.23,0.37,0.28,0.61,.\resultss\537_1979-09-11_2013.jpg
7982,42,0.38,0.24,0.09,0.02,0.62,0.26,0.45,0.06,0.18,0.36,0.24,0.62,.\resultss\5390_1968-11-5_2010.jpg
7985,52,0.33,0.24,0.05,0.03,0.59,0.25,0.43,0.06,0.22,0.39,0.24,0.58,.\resultss\5393_1957-12-21_2009.jpg
7995,46,0.29,0.24,0.06,0.02,0.66,0.27,0.47,0.08,0.19,0.4,0.24,0.53,.\resultss\5401_1968-1-21_2014.jpg
8002,43,0.39,0.24,0.04,0.03,0.64,0.27,0.46,0.06,0.22,0.54,0.24,0.62,.\resultss\5408_1968-2-22_2011.jpg
8009,35,0.34,0.29,0.06,0.04,0.61,0.26,0.44,0.07,0.25,0.48,0.29,0.64,.\resultss\5416_1980-6-26_2015.jpg
8013,50,0.31,0.26,0.05,0.03,0.66,0.28,0.48,0.07,0.23,0.43,0.26,0.57,.\resultss\541_1959-09-11_2009.jpg
8015,35,0.36,0.27,0.09,0.03,0.59,0.25,0.43,0.06,0.21,0.35,0.27,0.64,.\resultss\5421_1980-6-26_2015.jpg
8029,54,0.32,0.27,0.04,0.03,0.67,0.28,0.48,0.07,0.22,0.48,0.27,0.59,.\resultss\5434_1951-2-15_2005.jpg
8030,50,0.32,0.24,0.03,0.02,0.6,0.26,0.44,0.06,0.2,0.48,0.24,0.57,.\resultss\5435_1951-2-15_2001.jpg
8036,35,0.32,0.25,0.06,0.02,0.61,0.25,0.44,0.07,0.19,0.41,0.25,0.57,.\resultss\5440_1974-4-12_2009.jpg
8049,37,0.33,0.24,0.08,0.03,0.6,0.26,0.43,0.06,0.21,0.38,0.24,0.58,.\resultss\5452_1974-10-6_2011.jpg
8054,29,0.36,0.24,0.04,0.03,0.64,0.28,0.46,0.06,0.23,0.51,0.24,0.6,.\resultss\5457_1976-3-26_2005.jpg
8058,39,0.33,0.23,0.05,0.02,0.63,0.27,0.46,0.06,0.21,0.47,0.23,0.57,.\resultss\5460_1976-3-26_2015.jpg
8064,51,0.4,0.22,0.08,0.02,0.59,0.26,0.43,0.06,0.2,0.42,0.22,0.62,.\resultss\5466_1964-7-22_2015.jpg
8065,33,0.41,0.24,0.07,0.02,0.61,0.26,0.44,0.06,0.19,0.35,0.24,0.65,.\resultss\5467_1964-7-22_1997.jpg
8070,33,0.41,0.23,0.08,0.02,0.6,0.27,0.44,0.06,0.19,0.38,0.23,0.64,.\resultss\5471_1964-7-22_1997.jpg
8072,43,0.4,0.24,0.07,0.02,0.56,0.25,0.4,0.06,0.2,0.39,0.24,0.64,.\resultss\5473_1964-7-22_2007.jpg
8087,62,0.29,0.28,0.05,0.03,0.67,0.28,0.48,0.07,0.21,0.46,0.28,0.56,.\resultss\5487_1953-2-8_2015.jpg
8090,34,0.37,0.24,0.07,0.02,0.61,0.25,0.44,0.06,0.2,0.42,0.24,0.61,.\resultss\548_1981-07-29_2015.jpg
8093,45,0.3,0.27,0.06,0.02,0.64,0.27,0.46,0.07,0.18,0.37,0.27,0.56,.\resultss\5492_1969-10-3_2014.jpg
8107,33,0.31,0.28,0.06,0.03,0.59,0.24,0.42,0.06,0.21,0.41,0.28,0.59,.\resultss\5504_1974-7-30_2007.jpg
8114,30,0.29,0.25,0.07,0.02,0.65,0.27,0.47,0.08,0.17,0.36,0.25,0.55,.\resultss\5510_1967-11-8_1997.jpg
8137,15,0.32,0.27,0.04,0.03,0.65,0.28,0.47,0.07,0.24,0.53,0.27,0.58,.\resultss\5531_1978-3-23_1993.jpg
8149,35,0.36,0.25,0.04,0.03,0.64,0.27,0.46,0.06,0.25,0.54,0.25,0.61,.\resultss\5542_1972-10-29_2007.jpg
8155,39,0.36,0.23,0.08,0.02,0.66,0.27,0.47,0.07,0.17,0.37,0.23,0.59,.\resultss\5548_1972-10-29_2011.jpg
