,Age,F9,F10,F11,F12,F1,F2,F3,F4,F5,F6,F7,F8,path
7644,37,0.35,0.26,0.08,0.03,0.61,0.26,0.44,0.06,0.21,0.41,0.26,0.61,.\resultss\5086_1978-6-11_2015.jpg
7648,15,0.33,0.26,0.07,0.03,0.61,0.26,0.44,0.06,0.2,0.4,0.26,0.6,.\resultss\508_1952-09-16_1967.jpg
7649,40,0.36,0.25,0.08,0.02,0.59,0.26,0.43,0.06,0.19,0.35,0.25,0.6,.\resultss\5090_1969-2-22_2009.jpg
7652,40,0.38,0.24,0.09,0.02,0.61,0.26,0.44,0.06,0.18,0.35,0.24,0.62,.\resultss\5093_1959-11-19_1999.jpg
7653,51,0.29,0.27,0.05,0.03,0.64,0.27,0.45,0.07,0.23,0.43,0.27,0.55,.\resultss\5094_1952-8-26_2003.jpg
7654,63,0.37,0.23,0.06,0.03,0.58,0.26,0.43,0.06,0.23,0.45,0.23,0.61,.\resultss\5095_1947-3-25_2010.jpg
7656,33,0.32,0.27,0.08,0.02,0.63,0.26,0.45,0.08,0.16,0.32,0.27,0.58,.\resultss\5097_1978-1-5_2011.jpg
7658,35,0.34,0.25,0.07,0.02,0.59,0.25,0.43,0.06,0.19,0.39,0.25,0.59,.\resultss\5099_1978-1-5_2013.jpg
7663,33,0.33,0.25,0.05,0.02,0.58,0.24,0.42,0.06,0.2,0.44,0.25,0.58,.\resultss\5102_1978-1-5_2011.jpg
7664,33,0.31,0.25,0.07,0.02,0.61,0.25,0.44,0.07,0.17,0.35,0.25,0.56,.\resultss\5103_1978-1-5_2011.jpg
7666,33,0.39,0.23,0.06,0.02,0.59,0.25,0.43,0.06,0.19,0.44,0.23,0.61,.\resultss\5105_1978-1-5_2011.jpg
7671,48,0.34,0.28,0.08,0.03,0.65,0.29,0.47,0.07,0.22,0.42,0.28,0.62,.\resultss\510_1961-07-26_2009.jpg
7672,29,0.39,0.22,0.08,0.02,0.63,0.27,0.46,0.07,0.19,0.37,0.22,0.61,.\resultss\5110_1978-1-5_2007.jpg
7673,37,0.35,0.26,0.08,0.02,0.61,0.26,0.44,0.07,0.18,0.33,0.26,0.61,.\resultss\5111_1978-1-5_2015.jpg
7674,29,0.31,0.27,0.07,0.03,0.64,0.27,0.46,0.07,0.19,0.35,0.27,0.58,.\resultss\5112_1978-1-5_2007.jpg
7679,33,0.32,0.26,0.08,0.02,0.64,0.26,0.46,0.07,0.16,0.32,0.26,0.58,.\resultss\5117_1978-1-5_2011.jpg
7680,34,0.3,0.26,0.04,0.03,0.65,0.28,0.46,0.07,0.21,0.45,0.26,0.56,.\resultss\5118_1978-1-5_2012.jpg
7681,50,0.43,0.22,0.08,0.02,0.59,0.25,0.42,0.06,0.2,0.39,0.22,0.65,.\resultss\5119_1965-1-5_2015.jpg
7682,38,0.3,0.27,0.04,0.03,0.65,0.26,0.46,0.07,0.21,0.46,0.27,0.57,.\resultss\511_1977-07-11_2015.jpg
7683,39,0.34,0.27,0.06,0.03,0.64,0.28,0.47,0.07,0.21,0.44,0.27,0.61,.\resultss\5120_1965-1-5_2004.jpg
7684,68,0.34,0.25,0.05,0.02,0.63,0.27,0.46,0.07,0.19,0.44,0.25,0.59,.\resultss\5121_1946-1-11_2014.jpg
7685,68,0.34,0.25,0.05,0.02,0.63,0.27,0.46,0.07,0.19,0.44,0.25,0.59,.\resultss\5122_1946-1-11_2014.jpg
7686,43,0.32,0.27,0.05,0.04,0.62,0.27,0.45,0.07,0.27,0.47,0.27,0.59,.\resultss\5123_1967-4-23_2010.jpg
7687,63,0.41,0.24,0.07,0.02,0.59,0.27,0.44,0.06,0.19,0.44,0.24,0.65,.\resultss\5124_1950-12-21_2013.jpg
7688,68,0.36,0.24,0.07,0.02,0.57,0.24,0.41,0.06,0.19,0.36,0.24,0.6,.\resultss\5125_1941-6-2_2009.jpg
7689,35,0.36,0.26,0.06,0.03,0.59,0.27,0.43,0.06,0.22,0.45,0.26,0.61,.\resultss\5126_1970-5-25_2005.jpg
7691,72,0.34,0.27,0.05,0.03,0.61,0.28,0.45,0.06,0.23,0.46,0.27,0.61,.\resultss\5128_1933-11-19_2005.jpg
7692,33,0.3,0.27,0.07,0.03,0.62,0.25,0.44,0.07,0.21,0.36,0.27,0.57,.\resultss\5129_1971-1-15_2004.jpg
7693,27,0.37,0.23,0.07,0.02,0.55,0.24,0.4,0.06,0.17,0.35,0.23,0.61,.\resultss\512_1938-10-20_1965.jpg
7694,34,0.36,0.24,0.08,0.02,0.63,0.26,0.46,0.07,0.19,0.37,0.24,0.61,.\resultss\5130_1971-1-15_2005.jpg
7695,34,0.38,0.24,0.07,0.02,0.66,0.28,0.48,0.07,0.18,0.39,0.24,0.61,.\resultss\5131_1971-1-15_2005.jpg
7698,37,0.34,0.24,0.06,0.02,0.63,0.27,0.46,0.07,0.19,0.41,0.24,0.58,.\resultss\5134_1973-6-1_2010.jpg
7699,37,0.3,0.25,0.05,0.03,0.67,0.28,0.48,0.08,0.21,0.45,0.25,0.55,.\resultss\5135_1973-6-1_2010.jpg
7700,37,0.32,0.25,0.06,0.03,0.67,0.28,0.48,0.08,0.22,0.47,0.25,0.57,.\resultss\5136_1973-6-1_2010.jpg
7703,31,0.34,0.24,0.05,0.02,0.59,0.25,0.42,0.07,0.18,0.43,0.24,0.58,.\resultss\5139_1973-6-1_2004.jpg
7707,39,0.37,0.25,0.06,0.02,0.58,0.25,0.42,0.06,0.19,0.41,0.25,0.62,.\resultss\5142_1973-1-4_2012.jpg
7708,49,0.32,0.27,0.06,0.03,0.65,0.27,0.47,0.07,0.23,0.46,0.27,0.58,.\resultss\5143_1964-5-26_2013.jpg
7709,49,0.3,0.26,0.07,0.03,0.69,0.28,0.49,0.08,0.2,0.4,0.26,0.57,.\resultss\5144_1964-5-26_2013.jpg
7714,30,0.31,0.26,0.07,0.02,0.68,0.28,0.5,0.08,0.18,0.38,0.26,0.57,.\resultss\5149_1983-8-14_2013.jpg
7716,32,0.36,0.24,0.08,0.02,0.66,0.27,0.47,0.07,0.16,0.37,0.24,0.6,.\resultss\5150_1983-8-14_2015.jpg
7718,30,0.33,0.25,0.07,0.02,0.66,0.27,0.48,0.08,0.16,0.39,0.25,0.58,.\resultss\5152_1983-8-14_2013.jpg
7719,29,0.3,0.27,0.04,0.03,0.68,0.29,0.49,0.07,0.22,0.52,0.27,0.57,.\resultss\5153_1983-8-14_2012.jpg
7723,25,0.36,0.24,0.08,0.02,0.62,0.26,0.45,0.07,0.18,0.37,0.24,0.6,.\resultss\5157_1978-2-7_2003.jpg
7726,37,0.3,0.26,0.07,0.03,0.67,0.28,0.48,0.08,0.2,0.37,0.26,0.56,.\resultss\515_1966-09-07_2003.jpg
7727,41,0.3,0.25,0.07,0.02,0.59,0.25,0.42,0.06,0.2,0.33,0.25,0.55,.\resultss\5160_1968-1-14_2009.jpg
7728,41,0.28,0.28,0.06,0.03,0.63,0.27,0.46,0.08,0.19,0.35,0.28,0.56,.\resultss\5161_1968-1-14_2009.jpg
7729,33,0.36,0.25,0.06,0.02,0.59,0.26,0.44,0.06,0.2,0.43,0.25,0.61,.\resultss\5162_1973-11-9_2006.jpg
7730,42,0.35,0.26,0.08,0.02,0.61,0.26,0.43,0.07,0.19,0.38,0.26,0.61,.\resultss\5163_1973-7-21_2015.jpg
7732,39,0.35,0.26,0.08,0.02,0.58,0.25,0.42,0.06,0.18,0.34,0.26,0.61,.\resultss\5165_1957-1-12_1996.jpg
7734,40,0.36,0.24,0.06,0.02,0.66,0.28,0.47,0.07,0.2,0.5,0.24,0.6,.\resultss\5167_1971-9-19_2011.jpg
7737,46,0.36,0.24,0.07,0.03,0.63,0.28,0.46,0.06,0.24,0.46,0.24,0.6,.\resultss\516_1964-10-25_2010.jpg
7740,41,0.33,0.26,0.05,0.02,0.65,0.27,0.47,0.07,0.19,0.45,0.26,0.58,.\resultss\5172_1961-6-29_2002.jpg
7742,25,0.31,0.24,0.06,0.02,0.66,0.27,0.47,0.08,0.17,0.35,0.24,0.55,.\resultss\5174_1970-4-25_1995.jpg
7745,32,0.36,0.24,0.05,0.02,0.62,0.26,0.45,0.06,0.19,0.45,0.24,0.6,.\resultss\5177_1961-4-18_1993.jpg
7747,71,0.37,0.24,0.05,0.03,0.6,0.26,0.44,0.05,0.23,0.5,0.24,0.62,.\resultss\5179_1943-2-20_2014.jpg
7748,76,0.33,0.26,0.07,0.03,0.61,0.26,0.45,0.06,0.2,0.4,0.26,0.59,.\resultss\517_1882-05-21_1958.jpg
7749,59,0.36,0.24,0.05,0.02,0.65,0.28,0.47,0.07,0.19,0.45,0.24,0.6,.\resultss\5180_1943-2-20_2002.jpg
7750,37,0.36,0.25,0.08,0.03,0.65,0.26,0.47,0.08,0.22,0.44,0.25,0.61,.\resultss\5181_1975-10-9_2012.jpg
7752,57,0.34,0.26,0.07,0.03,0.64,0.28,0.47,0.07,0.26,0.44,0.26,0.6,.\resultss\5183_1952-11-18_2009.jpg
7754,40,0.3,0.27,0.08,0.03,0.65,0.28,0.47,0.07,0.23,0.38,0.27,0.58,.\resultss\5185_1952-11-18_1992.jpg
7756,44,0.31,0.27,0.07,0.03,0.67,0.29,0.49,0.07,0.2,0.43,0.27,0.58,.\resultss\5187_1946-8-30_1990.jpg
7758,69,0.28,0.28,0.07,0.03,0.64,0.29,0.47,0.07,0.24,0.4,0.28,0.56,.\resultss\5189_1914-9-12_1983.jpg
7760,84,0.34,0.25,0.05,0.02,0.63,0.27,0.46,0.07,0.19,0.44,0.25,0.59,.\resultss\5190_1930-1-3_2014.jpg
7762,84,0.34,0.25,0.05,0.02,0.63,0.27,0.46,0.07,0.19,0.44,0.25,0.59,.\resultss\5192_1930-1-3_2014.jpg
7769,34,0.43,0.22,0.08,0.02,0.6,0.25,0.43,0.06,0.17,0.38,0.22,0.65,.\resultss\5199_1979-4-4_2013.jpg
7770,68,0.37,0.24,0.06,0.03,0.61,0.26,0.44,0.06,0.23,0.43,0.24,0.61,.\resultss\519_1939-04-14_2007.jpg
7772,60,0.39,0.24,0.06,0.02,0.64,0.27,0.47,0.06,0.2,0.45,0.24,0.63,.\resultss\5200_1950-12-13_2010.jpg
7773,47,0.41,0.23,0.08,0.02,0.6,0.27,0.44,0.06,0.19,0.38,0.23,0.64,.\resultss\5201_1950-12-13_1997.jpg
7776,52,0.33,0.25,0.08,0.03,0.67,0.29,0.49,0.07,0.21,0.39,0.25,0.58,.\resultss\5204_1955-11-29_2007.jpg
7777,43,0.38,0.23,0.04,0.02,0.6,0.27,0.43,0.06,0.22,0.49,0.23,0.61,.\resultss\5205_1961-3-8_2004.jpg
7780,40,0.36,0.25,0.04,0.02,0.64,0.26,0.46,0.07,0.18,0.45,0.25,0.61,.\resultss\5208_1972-3-26_2012.jpg
7782,41,0.37,0.24,0.08,0.03,0.61,0.26,0.44,0.06,0.21,0.39,0.24,0.61,.\resultss\520_1969-10-10_2010.jpg
7784,43,0.32,0.26,0.06,0.02,0.62,0.25,0.45,0.07,0.17,0.4,0.26,0.58,.\resultss\5211_1972-3-26_2015.jpg
7785,40,0.31,0.27,0.04,0.03,0.67,0.27,0.48,0.07,0.2,0.49,0.27,0.57,.\resultss\5212_1972-3-26_2012.jpg
7786,48,0.34,0.25,0.05,0.03,0.66,0.29,0.49,0.07,0.22,0.53,0.25,0.58,.\resultss\5213_1965-9-9_2013.jpg
7787,38,0.36,0.24,0.08,0.02,0.6,0.25,0.44,0.06,0.18,0.34,0.24,0.6,.\resultss\5214_1973-9-18_2011.jpg
7789,37,0.37,0.26,0.09,0.02,0.61,0.28,0.44,0.06,0.19,0.38,0.26,0.63,.\resultss\5216_1973-9-18_2010.jpg
7790,38,0.36,0.24,0.07,0.02,0.59,0.26,0.42,0.06,0.19,0.37,0.24,0.6,.\resultss\5217_1973-9-18_2011.jpg
7793,59,0.36,0.26,0.08,0.02,0.6,0.25,0.43,0.06,0.19,0.36,0.26,0.62,.\resultss\521_1954-01-13_2013.jpg
7794,36,0.37,0.25,0.09,0.02,0.65,0.29,0.48,0.07,0.19,0.36,0.25,0.62,.\resultss\5220_1973-9-18_2009.jpg
7795,57,0.28,0.29,0.06,0.03,0.65,0.28,0.47,0.07,0.22,0.42,0.29,0.57,.\resultss\5221_1934-11-13_1991.jpg
7796,78,0.38,0.25,0.06,0.03,0.6,0.28,0.44,0.06,0.2,0.46,0.25,0.63,.\resultss\5222_1934-11-13_2012.jpg
7797,77,0.31,0.27,0.06,0.03,0.62,0.28,0.45,0.06,0.22,0.44,0.27,0.58,.\resultss\5223_1934-11-13_2011.jpg
7799,39,0.34,0.25,0.04,0.02,0.61,0.25,0.43,0.06,0.2,0.45,0.25,0.59,.\resultss\5225_1964-6-12_2003.jpg
7801,18,0.32,0.24,0.05,0.03,0.62,0.27,0.45,0.06,0.21,0.47,0.24,0.56,.\resultss\5227_1975-10-16_1993.jpg
7803,34,0.33,0.26,0.06,0.03,0.65,0.28,0.47,0.06,0.23,0.48,0.26,0.59,.\resultss\5229_1976-3-13_2010.jpg
7804,22,0.31,0.27,0.06,0.03,0.63,0.27,0.45,0.05,0.23,0.47,0.27,0.58,.\resultss\522_1926-03-10_1948.jpg
7806,24,0.4,0.24,0.06,0.03,0.56,0.25,0.41,0.05,0.21,0.44,0.24,0.64,.\resultss\5231_1969-9-6_1993.jpg
7807,24,0.38,0.24,0.07,0.02,0.6,0.25,0.44,0.07,0.2,0.4,0.24,0.62,.\resultss\5232_1969-9-6_1993.jpg
7809,33,0.39,0.26,0.08,0.02,0.6,0.25,0.43,0.07,0.19,0.39,0.26,0.65,.\resultss\5234_1968-3-15_2001.jpg
7815,25,0.38,0.23,0.08,0.02,0.59,0.26,0.43,0.06,0.19,0.39,0.23,0.61,.\resultss\523_1981-01-20_2006.jpg
7816,73,0.38,0.26,0.07,0.03,0.59,0.26,0.43,0.06,0.24,0.48,0.26,0.64,.\resultss\5240_1939-5-25_2012.jpg
7818,73,0.3,0.27,0.07,0.03,0.6,0.26,0.43,0.07,0.21,0.32,0.27,0.57,.\resultss\5242_1939-5-25_2012.jpg
7819,73,0.33,0.26,0.08,0.03,0.63,0.28,0.46,0.06,0.22,0.39,0.26,0.59,.\resultss\5243_1939-5-25_2012.jpg
7821,31,0.37,0.24,0.06,0.03,0.61,0.27,0.45,0.06,0.24,0.45,0.24,0.61,.\resultss\5245_1969-6-5_2000.jpg
7822,50,0.32,0.26,0.08,0.02,0.61,0.26,0.44,0.06,0.18,0.35,0.26,0.58,.\resultss\5246_1961-8-5_2011.jpg
7823,46,0.33,0.26,0.06,0.03,0.59,0.26,0.43,0.06,0.23,0.41,0.26,0.59,.\resultss\5247_1961-2-5_2007.jpg
7824,47,0.31,0.27,0.08,0.03,0.61,0.25,0.44,0.07,0.21,0.34,0.27,0.58,.\resultss\5248_1961-4-2_2008.jpg
7825,53,0.35,0.26,0.08,0.03,0.6,0.27,0.44,0.06,0.23,0.42,0.26,0.61,.\resultss\5249_1961-4-2_2014.jpg
7828,40,0.38,0.25,0.06,0.03,0.64,0.29,0.47,0.06,0.21,0.45,0.25,0.63,.\resultss\5251_1965-8-1_2005.jpg
7831,44,0.3,0.25,0.06,0.02,0.63,0.26,0.45,0.07,0.17,0.39,0.25,0.55,.\resultss\5254_1968-8-15_2012.jpg
7833,36,0.3,0.27,0.06,0.03,0.61,0.26,0.44,0.07,0.22,0.41,0.27,0.58,.\resultss\5256_1974-5-7_2010.jpg
7834,35,0.34,0.27,0.06,0.03,0.59,0.26,0.43,0.06,0.2,0.38,0.27,0.61,.\resultss\5257_1974-5-7_2009.jpg
7836,30,0.33,0.23,0.05,0.02,0.62,0.27,0.45,0.06,0.18,0.45,0.23,0.55,.\resultss\5259_1981-1-21_2011.jpg
7838,30,0.33,0.24,0.07,0.02,0.63,0.28,0.46,0.06,0.17,0.37,0.24,0.57,.\resultss\5260_1981-1-21_2011.jpg
7839,58,0.35,0.25,0.06,0.02,0.59,0.25,0.43,0.07,0.19,0.45,0.25,0.6,.\resultss\5261_1941-11-21_1999.jpg
7842,41,0.34,0.25,0.09,0.02,0.59,0.25,0.42,0.06,0.19,0.34,0.25,0.59,.\resultss\5264_1959-1-12_2000.jpg
7843,47,0.38,0.25,0.08,0.02,0.61,0.25,0.44,0.06,0.19,0.37,0.25,0.63,.\resultss\5265_1959-1-12_2006.jpg
7846,30,0.33,0.24,0.05,0.03,0.62,0.27,0.45,0.06,0.21,0.45,0.24,0.57,.\resultss\5268_1982-7-24_2012.jpg
7850,25,0.32,0.25,0.04,0.03,0.65,0.28,0.47,0.07,0.21,0.49,0.25,0.57,.\resultss\5271_1982-7-24_2007.jpg
7852,31,0.37,0.21,0.05,0.02,0.62,0.27,0.45,0.06,0.19,0.48,0.21,0.58,.\resultss\5273_1982-7-24_2013.jpg
7856,25,0.29,0.27,0.06,0.03,0.65,0.27,0.47,0.07,0.19,0.36,0.27,0.56,.\resultss\5277_1982-7-24_2007.jpg
7857,25,0.31,0.27,0.06,0.03,0.67,0.29,0.49,0.07,0.23,0.46,0.27,0.58,.\resultss\5278_1982-7-24_2007.jpg
7862,43,0.31,0.26,0.06,0.02,0.64,0.25,0.46,0.08,0.16,0.4,0.26,0.56,.\resultss\5282_1971-4-28_2014.jpg
7864,40,0.31,0.27,0.04,0.03,0.64,0.27,0.46,0.07,0.22,0.49,0.27,0.58,.\resultss\5284_1971-4-28_2011.jpg
7866,48,0.33,0.26,0.08,0.02,0.6,0.26,0.43,0.06,0.19,0.36,0.26,0.59,.\resultss\5286_1958-11-12_2006.jpg
7869,20,0.36,0.24,0.06,0.02,0.6,0.26,0.44,0.06,0.19,0.42,0.24,0.6,.\resultss\5289_1985-12-5_2005.jpg
7870,51,0.36,0.27,0.09,0.03,0.59,0.26,0.44,0.06,0.19,0.36,0.27,0.63,.\resultss\528_1958-04-26_2009.jpg
7872,18,0.32,0.24,0.04,0.03,0.62,0.27,0.45,0.06,0.22,0.48,0.24,0.57,.\resultss\5291_1977-11-10_1995.jpg
7873,22,0.28,0.27,0.06,0.03,0.65,0.26,0.47,0.07,0.21,0.38,0.27,0.55,.\resultss\5292_1977-11-10_1999.jpg
7876,66,0.38,0.26,0.08,0.03,0.59,0.26,0.43,0.06,0.22,0.4,0.26,0.64,.\resultss\5295_1944-4-4_2010.jpg
7877,38,0.36,0.23,0.06,0.02,0.6,0.27,0.43,0.05,0.21,0.49,0.23,0.59,.\resultss\5296_1944-4-4_1982.jpg
7880,21,0.4,0.24,0.05,0.03,0.61,0.27,0.45,0.06,0.21,0.45,0.24,0.64,.\resultss\5299_1980-7-10_2001.jpg
7882,32,0.34,0.27,0.08,0.03,0.65,0.28,0.48,0.07,0.21,0.42,0.27,0.61,.\resultss\52_1926-06-01_1958.jpg
7885,36,0.32,0.27,0.06,0.03,0.64,0.26,0.46,0.07,0.21,0.37,0.27,0.59,.\resultss\5302_1972-6-28_2008.jpg
7891,38,0.37,0.24,0.06,0.02,0.65,0.27,0.47,0.07,0.2,0.45,0.24,0.6,.\resultss\5308_1962-3-21_2000.jpg
7892,25,0.3,0.28,0.06,0.03,0.61,0.26,0.44,0.07,0.21,0.36,0.28,0.58,.\resultss\5309_1978-10-10_2003.jpg
7895,61,0.37,0.24,0.04,0.03,0.67,0.27,0.49,0.07,0.22,0.51,0.24,0.61,.\resultss\5311_1948-12-3_2009.jpg
7896,26,0.33,0.26,0.07,0.02,0.59,0.25,0.43,0.06,0.18,0.36,0.26,0.58,.\resultss\5312_1988-4-10_2014.jpg
7897,26,0.34,0.26,0.08,0.02,0.59,0.26,0.43,0.06,0.18,0.35,0.26,0.61,.\resultss\5313_1988-4-10_2014.jpg
7899,13,0.39,0.24,0.08,0.02,0.59,0.25,0.42,0.06,0.19,0.33,0.24,0.63,.\resultss\5315_1988-4-10_2001.jpg
7900,13,0.36,0.24,0.07,0.02,0.58,0.25,0.42,0.06,0.19,0.35,0.24,0.6,.\resultss\5316_1988-4-10_2001.jpg
7905,33,0.38,0.23,0.05,0.03,0.66,0.28,0.48,0.07,0.23,0.58,0.23,0.61,.\resultss\5320_1969-8-19_2002.jpg
7908,40,0.32,0.25,0.04,0.03,0.65,0.28,0.47,0.07,0.25,0.53,0.25,0.57,.\resultss\5323_1974-12-17_2014.jpg
7909,41,0.36,0.22,0.05,0.02,0.59,0.25,0.43,0.07,0.19,0.47,0.22,0.58,.\resultss\5324_1974-12-17_2015.jpg
7911,25,0.33,0.23,0.07,0.02,0.58,0.25,0.42,0.06,0.21,0.4,0.23,0.56,.\resultss\5326_1968-7-7_1993.jpg
7912,46,0.35,0.26,0.08,0.02,0.58,0.25,0.42,0.07,0.17,0.31,0.26,0.61,.\resultss\5327_1967-9-8_2013.jpg
7914,31,0.4,0.23,0.04,0.02,0.61,0.27,0.45,0.06,0.2,0.51,0.23,0.62,.\resultss\5329_1976-10-31_2007.jpg
7918,20,0.33,0.24,0.05,0.03,0.64,0.27,0.46,0.07,0.22,0.49,0.24,0.58,.\resultss\5332_1979-6-25_1999.jpg
7927,19,0.31,0.27,0.07,0.02,0.64,0.27,0.46,0.07,0.18,0.39,0.27,0.58,.\resultss\5340_1980-8-28_1999.jpg
7929,42,0.37,0.23,0.07,0.02,0.61,0.26,0.44,0.06,0.21,0.39,0.23,0.6,.\resultss\5342_1971-6-30_2013.jpg
7930,30,0.31,0.27,0.07,0.03,0.67,0.27,0.47,0.08,0.23,0.4,0.27,0.58,.\resultss\5343_1971-6-30_2001.jpg
7931,25,0.32,0.28,0.08,0.03,0.6,0.26,0.44,0.07,0.19,0.41,0.28,0.61,.\resultss\5344_1976-3-8_2001.jpg
7937,85,0.32,0.27,0.06,0.03,0.63,0.28,0.46,0.06,0.25,0.46,0.27,0.59,.\resultss\534_1924-12-22_2009.jpg
7940,41,0.4,0.24,0.06,0.03,0.62,0.27,0.45,0.06,0.23,0.53,0.24,0.64,.\resultss\5352_1969-1-6_2010.jpg
7941,41,0.35,0.24,0.07,0.02,0.58,0.26,0.43,0.06,0.19,0.37,0.24,0.6,.\resultss\5353_1969-1-6_2010.jpg
7942,63,0.35,0.23,0.06,0.02,0.65,0.28,0.47,0.07,0.21,0.48,0.23,0.58,.\resultss\5354_1931-7-6_1994.jpg
7943,58,0.38,0.23,0.09,0.02,0.6,0.25,0.43,0.07,0.17,0.29,0.23,0.61,.\resultss\5355_1931-7-6_1989.jpg
7944,37,0.38,0.24,0.05,0.03,0.63,0.27,0.46,0.06,0.22,0.5,0.24,0.62,.\resultss\5356_1975-11-8_2012.jpg
7946,34,0.36,0.26,0.09,0.02,0.61,0.26,0.44,0.07,0.18,0.33,0.26,0.62,.\resultss\5358_1944-12-19_1978.jpg
7947,82,0.38,0.25,0.09,0.03,0.59,0.26,0.43,0.07,0.22,0.4,0.25,0.63,.\resultss\5359_1922-3-20_2004.jpg
7948,38,0.39,0.24,0.05,0.02,0.65,0.28,0.47,0.07,0.2,0.49,0.24,0.63,.\resultss\535_1974-01-23_2012.jpg
7949,57,0.35,0.27,0.06,0.03,0.58,0.25,0.42,0.06,0.24,0.42,0.27,0.62,.\resultss\5360_1922-3-20_1979.jpg
7950,48,0.31,0.24,0.05,0.03,0.68,0.29,0.49,0.07,0.23,0.51,0.24,0.55,.\resultss\5361_1964-6-9_2012.jpg
7952,36,0.32,0.28,0.08,0.03,0.62,0.26,0.44,0.07,0.19,0.34,0.28,0.59,.\resultss\5363_1976-10-23_2012.jpg
7954,29,0.36,0.27,0.08,0.03,0.61,0.27,0.45,0.06,0.21,0.38,0.27,0.62,.\resultss\5365_1976-10-23_2005.jpg
7957,35,0.35,0.25,0.07,0.03,0.64,0.27,0.47,0.06,0.22,0.42,0.25,0.6,.\resultss\5368_1976-10-23_2011.jpg
7958,38,0.28,0.27,0.06,0.03,0.61,0.26,0.44,0.07,0.21,0.36,0.27,0.55,.\resultss\5369_1976-10-23_2014.jpg
7960,38,0.36,0.24,0.04,0.03,0.66,0.28,0.47,0.07,0.22,0.54,0.24,0.6,.\resultss\5370_1976-10-23_2014.jpg
7961,35,0.37,0.25,0.07,0.03,0.58,0.26,0.43,0.06,0.21,0.45,0.25,0.62,.\resultss\5371_1976-10-23_2011.jpg
7962,32,0.35,0.24,0.06,0.03,0.6,0.26,0.44,0.06,0.22,0.49,0.24,0.6,.\resultss\5372_1964-4-13_1996.jpg
7964,32,0.3,0.24,0.03,0.02,0.64,0.27,0.45,0.06,0.21,0.48,0.24,0.54,.\resultss\5374_1964-4-13_1996.jpg
7966,35,0.33,0.24,0.05,0.03,0.63,0.27,0.45,0.06,0.25,0.49,0.24,0.57,.\resultss\5376_1971-9-21_2006.jpg
7968,42,0.33,0.25,0.06,0.02,0.64,0.28,0.46,0.07,0.2,0.42,0.25,0.58,.\resultss\5378_1963-7-11_2005.jpg
7969,48,0.31,0.27,0.06,0.03,0.63,0.26,0.46,0.07,0.19,0.4,0.27,0.58,.\resultss\5379_1963-7-11_2011.jpg
7970,34,0.32,0.28,0.08,0.03,0.61,0.24,0.44,0.07,0.23,0.37,0.28,0.61,.\resultss\537_1979-09-11_2013.jpg
7972,48,0.39,0.23,0.08,0.02,0.62,0.28,0.46,0.06,0.2,0.44,0.23,0.63,.\resultss\5381_1963-7-11_2011.jpg
7976,40,0.31,0.25,0.07,0.03,0.6,0.26,0.44,0.06,0.22,0.38,0.25,0.56,.\resultss\5385_1968-11-5_2008.jpg
7979,44,0.32,0.28,0.09,0.03,0.62,0.26,0.44,0.07,0.18,0.31,0.28,0.6,.\resultss\5388_1968-11-5_2012.jpg
7982,42,0.38,0.24,0.09,0.02,0.62,0.26,0.45,0.06,0.18,0.36,0.24,0.62,.\resultss\5390_1968-11-5_2010.jpg
7985,52,0.33,0.24,0.05,0.03,0.59,0.25,0.43,0.06,0.22,0.39,0.24,0.58,.\resultss\5393_1957-12-21_2009.jpg
7991,42,0.31,0.26,0.08,0.02,0.62,0.26,0.44,0.07,0.17,0.35,0.26,0.57,.\resultss\5399_1972-11-6_2014.jpg
7992,63,0.36,0.26,0.09,0.03,0.64,0.27,0.47,0.07,0.2,0.38,0.26,0.62,.\resultss\539_1950-03-31_2013.jpg
7993,35,0.34,0.25,0.06,0.02,0.66,0.3,0.49,0.07,0.19,0.44,0.25,0.59,.\resultss\53_1979-12-02_2014.jpg
7995,46,0.29,0.24,0.06,0.02,0.66,0.27,0.47,0.08,0.19,0.4,0.24,0.53,.\resultss\5401_1968-1-21_2014.jpg
7996,30,0.36,0.25,0.06,0.03,0.63,0.27,0.46,0.07,0.22,0.48,0.25,0.61,.\resultss\5402_1970-5-15_2000.jpg
7997,37,0.33,0.26,0.08,0.02,0.62,0.26,0.44,0.07,0.19,0.34,0.26,0.59,.\resultss\5403_1976-3-23_2013.jpg
7998,36,0.35,0.27,0.08,0.03,0.59,0.26,0.43,0.06,0.21,0.37,0.27,0.62,.\resultss\5404_1976-3-23_2012.jpg
7999,42,0.35,0.25,0.06,0.02,0.61,0.26,0.44,0.08,0.18,0.45,0.25,0.6,.\resultss\5405_1968-11-6_2010.jpg
8000,45,0.32,0.26,0.06,0.02,0.62,0.25,0.44,0.07,0.19,0.43,0.26,0.57,.\resultss\5406_1968-11-6_2013.jpg
8002,43,0.39,0.24,0.04,0.03,0.64,0.27,0.46,0.06,0.22,0.54,0.24,0.62,.\resultss\5408_1968-2-22_2011.jpg
8009,35,0.34,0.29,0.06,0.04,0.61,0.26,0.44,0.07,0.25,0.48,0.29,0.64,.\resultss\5416_1980-6-26_2015.jpg
8012,32,0.3,0.27,0.07,0.03,0.67,0.27,0.48,0.07,0.19,0.34,0.27,0.56,.\resultss\5419_1980-6-26_2012.jpg
