,Age,F1,F10,F11,F12,F2,F3,F4,F5,F6,F7,F8,F9,path
441,25,0.56,0.26,0.06,0.06,0.23,0.41,0.06,0.2,0.41,0.26,0.61,0.35,./results/044A25.JPG
442,8,0.59,0.24,0.07,0.07,0.24,0.42,0.07,0.16,0.29,0.24,0.58,0.34,./results/045A08.JPG
443,17,0.59,0.25,0.08,0.08,0.25,0.43,0.07,0.19,0.31,0.25,0.55,0.3,./results/045A17.JPG
444,18,0.62,0.28,0.07,0.07,0.26,0.45,0.07,0.21,0.35,0.28,0.61,0.33,./results/045A18.JPG
445,19,0.62,0.3,0.09,0.09,0.27,0.46,0.07,0.21,0.35,0.3,0.66,0.36,./results/045A19.JPG
446,25,0.56,0.24,0.07,0.07,0.24,0.41,0.06,0.19,0.32,0.24,0.55,0.31,./results/045A25.JPG
447,28,0.58,0.35,0.09,0.09,0.26,0.43,0.05,0.23,0.4,0.35,0.83,0.48,./results/045A28.JPG
448,32,0.56,0.22,0.06,0.06,0.24,0.41,0.06,0.22,0.39,0.22,0.53,0.31,./results/045A32.JPG
449,40,0.55,0.24,0.07,0.07,0.24,0.39,0.06,0.19,0.32,0.24,0.54,0.31,./results/045A40.JPG
450,0,0.61,0.25,0.07,0.07,0.25,0.44,0.07,0.18,0.34,0.25,0.57,0.32,./results/046A00.JPG
451,1,0.58,0.19,0.06,0.06,0.24,0.41,0.06,0.18,0.34,0.19,0.48,0.28,./results/046A01.JPG
452,2,0.61,0.29,0.09,0.09,0.25,0.44,0.07,0.18,0.3,0.29,0.64,0.35,./results/046A02.JPG
453,4,0.62,0.27,0.08,0.08,0.25,0.44,0.07,0.16,0.29,0.27,0.6,0.33,./results/046A04.JPG
454,8,0.6,0.23,0.07,0.07,0.25,0.43,0.07,0.18,0.35,0.23,0.56,0.33,./results/046A08.JPG
455,10,0.62,0.25,0.06,0.06,0.26,0.45,0.07,0.19,0.37,0.25,0.55,0.3,./results/046A10.JPG
456,14,0.64,0.26,0.05,0.05,0.27,0.46,0.07,0.22,0.43,0.26,0.58,0.31,./results/046A14.JPG
457,16,0.62,0.25,0.06,0.06,0.27,0.45,0.07,0.2,0.39,0.25,0.56,0.31,./results/046A16.JPG
458,17,0.64,0.28,0.06,0.06,0.27,0.46,0.07,0.2,0.4,0.28,0.62,0.34,./results/046A17.JPG
459,18,0.64,0.29,0.07,0.07,0.27,0.46,0.07,0.19,0.37,0.29,0.63,0.34,./results/046A18.JPG
460,20,0.62,0.26,0.07,0.07,0.26,0.45,0.07,0.2,0.36,0.26,0.6,0.34,./results/046A20.JPG
461,11,0.62,0.27,0.07,0.07,0.26,0.45,0.06,0.19,0.43,0.27,0.71,0.44,./results/047A11.JPG
462,12,0.61,0.24,0.07,0.07,0.25,0.44,0.07,0.17,0.34,0.24,0.57,0.33,./results/047A12.JPG
463,13,0.62,0.24,0.07,0.07,0.27,0.45,0.06,0.2,0.37,0.24,0.55,0.31,./results/047A13.JPG
464,15,0.58,0.2,0.06,0.06,0.25,0.42,0.06,0.18,0.37,0.2,0.56,0.36,./results/047A15.JPG
465,18,0.61,0.28,0.07,0.07,0.26,0.44,0.06,0.19,0.38,0.28,0.67,0.39,./results/047A18.JPG
466,20,0.62,0.27,0.07,0.07,0.26,0.45,0.07,0.18,0.36,0.27,0.61,0.34,./results/047A20.JPG
467,27,0.62,0.26,0.07,0.07,0.26,0.45,0.06,0.19,0.41,0.26,0.65,0.38,./results/047A27.JPG
468,33,0.61,0.29,0.06,0.06,0.26,0.44,0.06,0.2,0.47,0.29,0.77,0.48,./results/047A33.JPG
469,45,0.6,0.24,0.06,0.06,0.26,0.44,0.06,0.19,0.45,0.24,0.66,0.42,./results/047A45.JPG
470,55,0.62,0.26,0.07,0.07,0.27,0.44,0.06,0.21,0.44,0.26,0.66,0.41,./results/047A55.JPG
471,9,0.6,0.22,0.05,0.05,0.25,0.43,0.06,0.21,0.45,0.22,0.59,0.37,./results/048A09.JPG
472,10,0.61,0.25,0.05,0.05,0.26,0.44,0.07,0.2,0.39,0.25,0.54,0.29,./results/048A10.JPG
473,11,0.57,0.23,0.07,0.07,0.25,0.41,0.06,0.18,0.33,0.23,0.55,0.32,./results/048A11.JPG
474,15,0.64,0.26,0.07,0.07,0.27,0.46,0.07,0.2,0.38,0.26,0.57,0.31,./results/048A15.JPG
475,49,0.6,0.27,0.07,0.07,0.26,0.44,0.06,0.19,0.38,0.27,0.64,0.37,./results/048A49.JPG
476,52,0.6,0.26,0.08,0.08,0.26,0.43,0.07,0.2,0.37,0.26,0.62,0.36,./results/048A52.JPG
477,54,0.59,0.32,0.1,0.1,0.25,0.43,0.06,0.19,0.35,0.32,0.76,0.44,./results/048A54.JPG
478,5,0.6,0.2,0.06,0.06,0.25,0.42,0.06,0.17,0.33,0.2,0.47,0.26,./results/049A05.JPG
479,6,0.64,0.25,0.07,0.07,0.26,0.45,0.07,0.18,0.31,0.25,0.53,0.27,./results/049A06.JPG
480,7,0.62,0.27,0.07,0.07,0.26,0.45,0.07,0.2,0.38,0.27,0.61,0.34,./results/049A07.JPG
481,10,0.62,0.23,0.06,0.06,0.25,0.44,0.07,0.19,0.38,0.23,0.56,0.34,./results/049A10.JPG
482,12,0.62,0.25,0.07,0.07,0.26,0.45,0.06,0.21,0.41,0.25,0.6,0.35,./results/049A12.JPG
483,15,0.63,0.29,0.09,0.09,0.27,0.46,0.07,0.19,0.35,0.29,0.67,0.37,./results/049A15.JPG
484,17,0.64,0.31,0.08,0.08,0.26,0.46,0.07,0.19,0.35,0.31,0.66,0.34,./results/049A17.JPG
485,0,0.61,0.21,0.06,0.06,0.25,0.44,0.07,0.16,0.29,0.21,0.42,0.22,./results/050A00.JPG
486,3,0.64,0.24,0.06,0.06,0.27,0.46,0.07,0.18,0.34,0.24,0.51,0.27,./results/050A03.JPG
487,6,0.6,0.25,0.07,0.07,0.25,0.43,0.06,0.18,0.34,0.25,0.59,0.33,./results/050A06.JPG
488,16,0.69,0.31,0.08,0.08,0.29,0.5,0.08,0.22,0.4,0.31,0.6,0.29,./results/050A16.JPG
489,18,0.6,0.3,0.07,0.07,0.26,0.44,0.06,0.2,0.41,0.3,0.66,0.35,./results/050A18.JPG
490,22,0.6,0.29,0.08,0.08,0.26,0.44,0.07,0.19,0.34,0.29,0.67,0.37,./results/050A22.JPG
491,2,0.62,0.25,0.06,0.06,0.26,0.45,0.06,0.2,0.41,0.25,0.59,0.34,./results/051A02.JPG
492,5,0.61,0.25,0.08,0.08,0.25,0.44,0.07,0.17,0.33,0.25,0.58,0.33,./results/051A05.JPG
493,12,0.61,0.24,0.06,0.06,0.26,0.44,0.07,0.18,0.35,0.24,0.57,0.33,./results/051A12.JPG
494,14,0.6,0.3,0.09,0.09,0.25,0.43,0.07,0.18,0.32,0.3,0.66,0.36,./results/051A14.JPG
495,15,0.61,0.33,0.08,0.08,0.25,0.44,0.07,0.19,0.36,0.33,0.69,0.37,./results/051A15.JPG
496,17,0.57,0.23,0.07,0.07,0.24,0.41,0.07,0.18,0.33,0.23,0.51,0.29,./results/051A17.JPG
497,18,0.6,0.28,0.07,0.07,0.25,0.44,0.07,0.2,0.37,0.28,0.6,0.32,./results/051A18.JPG
498,24,0.6,0.3,0.07,0.07,0.25,0.44,0.07,0.19,0.35,0.3,0.65,0.35,./results/051A24.JPG
499,2,0.61,0.24,0.07,0.07,0.25,0.43,0.07,0.17,0.32,0.24,0.57,0.33,./results/052A02.JPG
500,4,0.64,0.25,0.06,0.06,0.26,0.46,0.07,0.2,0.39,0.25,0.56,0.31,./results/052A04.JPG
501,7,0.62,0.26,0.07,0.07,0.25,0.44,0.07,0.18,0.37,0.26,0.58,0.33,./results/052A07.JPG
502,14,0.62,0.31,0.07,0.07,0.26,0.44,0.06,0.19,0.42,0.31,0.7,0.4,./results/052A14.JPG
503,16,0.63,0.29,0.07,0.07,0.26,0.45,0.07,0.19,0.4,0.29,0.67,0.39,./results/052A16.JPG
504,17,0.58,0.32,0.07,0.07,0.24,0.42,0.06,0.2,0.43,0.32,0.76,0.44,./results/052A17.JPG
505,18,0.61,0.22,0.06,0.06,0.26,0.44,0.07,0.19,0.4,0.22,0.52,0.3,./results/052A18.JPG
506,20,0.62,0.31,0.08,0.08,0.26,0.44,0.07,0.2,0.34,0.31,0.65,0.34,./results/052A20.JPG
507,0,0.56,0.21,0.05,0.05,0.24,0.4,0.06,0.18,0.37,0.21,0.53,0.33,./results/053A00.JPG
508,1,0.55,0.31,0.08,0.08,0.23,0.39,0.06,0.19,0.38,0.31,0.72,0.41,./results/053A01.JPG
509,3,0.6,0.25,0.08,0.08,0.25,0.43,0.07,0.17,0.35,0.25,0.58,0.33,./results/053A03.JPG
510,4,0.59,0.25,0.08,0.08,0.24,0.42,0.07,0.15,0.28,0.25,0.57,0.32,./results/053A04.JPG
511,6,0.59,0.24,0.07,0.07,0.24,0.42,0.07,0.16,0.34,0.24,0.55,0.31,./results/053A06.JPG
512,8,0.6,0.28,0.09,0.09,0.24,0.43,0.07,0.16,0.3,0.28,0.64,0.36,./results/053A08.JPG
513,10,0.61,0.26,0.07,0.07,0.25,0.44,0.07,0.17,0.32,0.26,0.56,0.3,./results/053A10.JPG
514,11,0.6,0.23,0.07,0.07,0.24,0.42,0.07,0.17,0.33,0.23,0.52,0.29,./results/053A11.JPG
515,12,0.59,0.24,0.07,0.07,0.24,0.42,0.07,0.16,0.31,0.24,0.55,0.31,./results/053A12.JPG
516,13,0.58,0.26,0.08,0.08,0.23,0.41,0.06,0.18,0.33,0.26,0.61,0.36,./results/053A13.JPG
517,15,0.59,0.29,0.09,0.09,0.26,0.43,0.06,0.18,0.31,0.29,0.65,0.36,./results/053A15.JPG
518,18,0.56,0.4,0.12,0.12,0.25,0.41,0.06,0.18,0.32,0.4,0.91,0.52,./results/053A18.JPG
519,0,0.61,0.27,0.1,0.1,0.24,0.43,0.07,0.16,0.35,0.27,0.7,0.43,./results/054A00.JPG
520,4,0.6,0.26,0.07,0.07,0.24,0.43,0.07,0.19,0.39,0.26,0.62,0.37,./results/054A04.JPG
521,6,0.62,0.27,0.1,0.1,0.25,0.45,0.07,0.16,0.33,0.27,0.65,0.38,./results/054A06.JPG
522,9,0.57,0.33,0.11,0.11,0.23,0.41,0.06,0.18,0.36,0.33,0.82,0.49,./results/054A09.JPG
523,10,0.57,0.25,0.07,0.07,0.24,0.41,0.06,0.18,0.36,0.25,0.67,0.42,./results/054A10.JPG
524,13,0.58,0.26,0.08,0.08,0.23,0.41,0.06,0.16,0.32,0.26,0.66,0.4,./results/054A13.JPG
525,16,0.61,0.28,0.08,0.08,0.26,0.44,0.06,0.2,0.41,0.28,0.68,0.4,./results/054A16.JPG
526,18,0.59,0.3,0.09,0.09,0.24,0.42,0.07,0.17,0.35,0.3,0.72,0.42,./results/054A18.JPG
527,19,0.61,0.31,0.09,0.09,0.24,0.43,0.07,0.16,0.36,0.31,0.75,0.45,./results/054A19.JPG
528,4,0.59,0.21,0.06,0.06,0.26,0.43,0.06,0.19,0.39,0.21,0.51,0.3,./results/055A04.JPG
529,6,0.63,0.28,0.09,0.09,0.26,0.45,0.07,0.18,0.33,0.28,0.61,0.33,./results/055A06.JPG
530,8,0.6,0.24,0.08,0.08,0.24,0.43,0.06,0.18,0.31,0.24,0.59,0.35,./results/055A08.JPG
531,22,0.62,0.29,0.09,0.09,0.26,0.45,0.07,0.19,0.34,0.29,0.62,0.33,./results/055A22.JPG
532,23,0.61,0.25,0.07,0.07,0.26,0.44,0.07,0.19,0.36,0.25,0.54,0.28,./results/055A23.JPG
533,1,0.61,0.22,0.08,0.08,0.25,0.44,0.07,0.15,0.31,0.22,0.51,0.29,./results/056A01.JPG
534,2,0.57,0.25,0.09,0.09,0.25,0.41,0.05,0.18,0.33,0.25,0.67,0.42,./results/056A02.JPG
535,3,0.6,0.21,0.07,0.07,0.25,0.43,0.07,0.15,0.29,0.21,0.5,0.3,./results/056A03.JPG
536,4,0.64,0.24,0.07,0.07,0.26,0.46,0.08,0.19,0.34,0.24,0.51,0.26,./results/056A04.JPG
537,6,0.62,0.26,0.09,0.09,0.25,0.44,0.07,0.17,0.31,0.26,0.6,0.34,./results/056A06.JPG
538,10,0.62,0.26,0.09,0.09,0.25,0.44,0.07,0.17,0.33,0.26,0.62,0.36,./results/056A10.JPG
539,12,0.6,0.28,0.08,0.08,0.25,0.43,0.07,0.19,0.32,0.28,0.58,0.3,./results/056A12.JPG
540,15,0.61,0.25,0.06,0.06,0.26,0.44,0.06,0.21,0.43,0.25,0.6,0.35,./results/056A15.JPG
541,0,0.6,0.25,0.07,0.07,0.25,0.43,0.06,0.2,0.38,0.25,0.6,0.35,./results/057A00.JPG
542,5,0.61,0.27,0.06,0.06,0.26,0.44,0.07,0.2,0.39,0.27,0.57,0.3,./results/057A05.JPG
543,7,0.61,0.27,0.08,0.08,0.26,0.44,0.07,0.18,0.35,0.27,0.58,0.31,./results/057A07.JPG
544,16,0.6,0.28,0.09,0.09,0.25,0.43,0.06,0.2,0.36,0.28,0.65,0.37,./results/057A16.JPG
545,17,0.59,0.28,0.08,0.08,0.26,0.43,0.06,0.21,0.37,0.28,0.65,0.38,./results/057A17.JPG
546,18,0.6,0.33,0.11,0.11,0.26,0.44,0.06,0.2,0.37,0.33,0.78,0.45,./results/057A18.JPG
547,23,0.63,0.29,0.08,0.08,0.26,0.46,0.07,0.19,0.34,0.29,0.6,0.31,./results/057A23.JPG
548,25,0.6,0.25,0.08,0.08,0.25,0.43,0.07,0.19,0.35,0.25,0.6,0.35,./results/057A25.JPG
549,0,0.59,0.25,0.1,0.1,0.24,0.42,0.06,0.16,0.32,0.25,0.69,0.44,./results/058A00.JPG
550,1,0.62,0.27,0.06,0.06,0.26,0.44,0.07,0.21,0.43,0.27,0.67,0.4,./results/058A01.JPG
551,2,0.62,0.25,0.08,0.08,0.25,0.44,0.07,0.19,0.32,0.25,0.55,0.3,./results/058A02.JPG
552,3,0.64,0.25,0.07,0.07,0.26,0.45,0.07,0.19,0.38,0.25,0.56,0.31,./results/058A03.JPG
553,4,0.59,0.24,0.07,0.07,0.24,0.42,0.06,0.18,0.34,0.24,0.55,0.31,./results/058A04.JPG
554,5,0.62,0.25,0.09,0.09,0.26,0.44,0.07,0.16,0.3,0.25,0.58,0.33,./results/058A05.JPG
555,6,0.61,0.3,0.1,0.1,0.25,0.44,0.06,0.19,0.35,0.3,0.69,0.39,./results/058A06.JPG
556,10,0.64,0.28,0.08,0.08,0.26,0.45,0.07,0.19,0.37,0.28,0.63,0.35,./results/058A10.JPG
557,13,0.61,0.26,0.07,0.07,0.26,0.44,0.06,0.19,0.37,0.26,0.58,0.32,./results/058A13.JPG
558,15,0.61,0.27,0.09,0.09,0.25,0.43,0.06,0.19,0.35,0.27,0.64,0.37,./results/058A15.JPG
559,2,0.62,0.26,0.08,0.08,0.26,0.44,0.07,0.19,0.32,0.26,0.57,0.31,./results/059A02b.JPG
560,3,0.62,0.25,0.07,0.07,0.26,0.44,0.07,0.19,0.4,0.25,0.57,0.31,./results/059A03.JPG
561,4,0.61,0.23,0.06,0.06,0.26,0.44,0.07,0.19,0.41,0.23,0.52,0.3,./results/059A04.JPG
562,6,0.62,0.26,0.08,0.08,0.26,0.44,0.07,0.18,0.31,0.26,0.57,0.31,./results/059A06.JPG
563,7,0.6,0.23,0.07,0.07,0.24,0.42,0.07,0.17,0.31,0.23,0.5,0.28,./results/059A07.JPG
564,12,0.6,0.28,0.09,0.09,0.25,0.43,0.07,0.17,0.32,0.28,0.6,0.33,./results/059A12.JPG
565,14,0.52,0.21,0.07,0.07,0.21,0.37,0.07,0.17,0.3,0.21,0.52,0.31,./results/059A14.JPG
566,16,0.62,0.3,0.09,0.09,0.26,0.44,0.07,0.19,0.36,0.3,0.64,0.35,./results/059A16.JPG
567,2,0.64,0.23,0.06,0.06,0.27,0.46,0.07,0.19,0.38,0.23,0.49,0.26,./results/060A02.JPG
568,4,0.64,0.26,0.07,0.07,0.26,0.45,0.07,0.18,0.37,0.26,0.59,0.33,./results/060A04.JPG
569,6,0.63,0.23,0.06,0.06,0.26,0.45,0.07,0.19,0.35,0.23,0.51,0.28,./results/060A06.JPG
570,7,0.58,0.33,0.09,0.09,0.23,0.41,0.06,0.17,0.33,0.33,0.79,0.46,./results/060A07.JPG
571,8,0.64,0.27,0.07,0.07,0.27,0.46,0.07,0.19,0.45,0.27,0.67,0.4,./results/060A08.JPG
572,12,0.64,0.25,0.06,0.06,0.27,0.46,0.07,0.2,0.43,0.25,0.57,0.32,./results/060A12.JPG
573,17,0.6,0.29,0.08,0.08,0.25,0.43,0.06,0.2,0.39,0.29,0.68,0.39,./results/060A17.JPG
574,19,0.61,0.26,0.07,0.07,0.25,0.44,0.06,0.19,0.38,0.26,0.62,0.36,./results/060A19.JPG
575,20,0.61,0.26,0.06,0.06,0.27,0.44,0.06,0.22,0.45,0.26,0.64,0.39,./results/060A20.JPG
576,4,0.66,0.25,0.08,0.08,0.27,0.47,0.07,0.18,0.32,0.25,0.59,0.33,./results/061A04.JPG
577,6,0.62,0.24,0.06,0.06,0.26,0.45,0.07,0.19,0.42,0.24,0.65,0.41,./results/061A06.JPG
578,10,0.58,0.35,0.1,0.1,0.25,0.42,0.05,0.2,0.4,0.35,0.88,0.54,./results/061A10.JPG
579,17,0.63,0.24,0.07,0.07,0.27,0.46,0.07,0.19,0.41,0.24,0.61,0.37,./results/061A17.JPG
580,18,0.63,0.29,0.07,0.07,0.27,0.46,0.07,0.2,0.43,0.29,0.74,0.44,./results/061A18.JPG
581,19,0.64,0.29,0.09,0.09,0.27,0.46,0.07,0.17,0.35,0.29,0.71,0.42,./results/061A19.JPG
582,25,0.61,0.27,0.06,0.06,0.25,0.44,0.07,0.17,0.4,0.27,0.69,0.43,./results/061A25.JPG
583,26,0.63,0.26,0.07,0.07,0.27,0.45,0.07,0.17,0.37,0.26,0.62,0.37,./results/061A26.JPG
584,29,0.61,0.3,0.09,0.09,0.25,0.44,0.07,0.17,0.34,0.3,0.74,0.44,./results/061A29.JPG
585,32,0.64,0.26,0.07,0.07,0.27,0.46,0.07,0.17,0.36,0.26,0.63,0.37,./results/061A32.JPG
586,3,0.61,0.24,0.08,0.08,0.25,0.44,0.07,0.17,0.31,0.24,0.51,0.28,./results/062A03.JPG
587,15,0.66,0.35,0.09,0.09,0.28,0.48,0.07,0.23,0.43,0.35,0.8,0.45,./results/062A15.JPG
588,16,0.6,0.25,0.08,0.08,0.25,0.44,0.06,0.17,0.33,0.25,0.62,0.38,./results/062A16.JPG
589,30,0.6,0.28,0.06,0.06,0.25,0.43,0.06,0.2,0.42,0.28,0.66,0.38,./results/062A30.JPG
590,35,0.61,0.24,0.05,0.05,0.26,0.44,0.06,0.2,0.45,0.24,0.59,0.35,./results/062A35.JPG
591,38,0.6,0.24,0.07,0.07,0.25,0.43,0.07,0.18,0.37,0.24,0.63,0.39,./results/062A38.JPG
592,41,0.61,0.23,0.05,0.05,0.25,0.44,0.07,0.2,0.44,0.23,0.59,0.36,./results/062A41.JPG
593,53,0.6,0.24,0.08,0.08,0.25,0.43,0.07,0.2,0.36,0.24,0.6,0.36,./results/062A53.JPG
594,54,0.61,0.27,0.08,0.08,0.26,0.44,0.06,0.18,0.37,0.27,0.67,0.41,./results/062A54.JPG
595,0,0.62,0.26,0.09,0.09,0.25,0.44,0.07,0.17,0.3,0.26,0.58,0.32,./results/063A00.JPG
596,2,0.6,0.24,0.08,0.08,0.25,0.43,0.08,0.16,0.28,0.24,0.56,0.32,./results/063A02.JPG
597,4,0.61,0.23,0.07,0.07,0.25,0.44,0.07,0.19,0.36,0.23,0.54,0.31,./results/063A04.JPG
598,9,0.58,0.31,0.11,0.11,0.25,0.42,0.06,0.18,0.32,0.31,0.73,0.42,./results/063A09.JPG
599,18,0.61,0.3,0.1,0.1,0.26,0.44,0.07,0.18,0.35,0.3,0.68,0.39,./results/063A18.JPG
600,25,0.59,0.27,0.09,0.09,0.25,0.42,0.07,0.18,0.33,0.27,0.62,0.34,./results/063A25.JPG
601,33,0.58,0.33,0.1,0.1,0.25,0.42,0.07,0.19,0.35,0.33,0.72,0.4,./results/063A33.JPG
602,1,0.57,0.23,0.07,0.07,0.24,0.4,0.06,0.17,0.31,0.23,0.55,0.32,./results/064A01.JPG
603,3,0.61,0.26,0.07,0.07,0.25,0.43,0.07,0.19,0.31,0.26,0.56,0.29,./results/064A03.JPG
604,4,0.56,0.22,0.06,0.06,0.24,0.4,0.06,0.19,0.36,0.22,0.54,0.32,./results/064A04.JPG
605,10,0.62,0.28,0.09,0.09,0.26,0.45,0.07,0.2,0.39,0.28,0.69,0.41,./results/064A10.JPG
606,15,0.64,0.3,0.06,0.06,0.27,0.46,0.08,0.22,0.4,0.3,0.59,0.29,./results/064A15.JPG
607,19,0.6,0.29,0.06,0.06,0.25,0.43,0.07,0.2,0.41,0.29,0.67,0.37,./results/064A19.JPG
608,2,0.65,0.35,0.11,0.11,0.26,0.46,0.08,0.17,0.32,0.35,0.74,0.4,./results/065A02a.JPG
609,3,0.63,0.31,0.09,0.09,0.26,0.45,0.07,0.17,0.34,0.31,0.72,0.41,./results/065A03a.JPG
610,3,0.63,0.23,0.05,0.05,0.25,0.45,0.07,0.19,0.43,0.23,0.59,0.36,./results/065A03b.JPG
611,4,0.66,0.28,0.08,0.08,0.27,0.47,0.08,0.18,0.34,0.28,0.56,0.28,./results/065A04.JPG
612,6,0.63,0.29,0.08,0.08,0.26,0.45,0.07,0.18,0.39,0.29,0.69,0.4,./results/065A06a.JPG
613,7,0.67,0.31,0.08,0.08,0.27,0.48,0.08,0.18,0.36,0.31,0.7,0.39,./results/065A07a.JPG
614,7,0.66,0.25,0.05,0.05,0.27,0.47,0.07,0.21,0.47,0.25,0.58,0.32,./results/065A07b.JPG
615,8,0.6,0.28,0.07,0.07,0.25,0.43,0.07,0.19,0.35,0.28,0.61,0.33,./results/065A08.JPG
616,11,0.64,0.31,0.07,0.07,0.27,0.46,0.07,0.22,0.42,0.31,0.65,0.34,./results/065A11.JPG
617,12,0.66,0.31,0.06,0.06,0.27,0.48,0.07,0.22,0.43,0.31,0.58,0.27,./results/065A12.JPG
618,13,0.63,0.31,0.06,0.06,0.27,0.46,0.07,0.22,0.46,0.31,0.69,0.38,./results/065A13.JPG
619,2,0.63,0.29,0.1,0.1,0.25,0.44,0.07,0.16,0.3,0.29,0.7,0.4,./results/066A02a.JPG
620,2,0.6,0.22,0.05,0.05,0.25,0.43,0.07,0.18,0.38,0.22,0.5,0.29,./results/066A02b.JPG
621,6,0.63,0.26,0.07,0.07,0.25,0.45,0.07,0.18,0.39,0.26,0.59,0.33,./results/066A06a.JPG
622,6,0.65,0.35,0.11,0.11,0.26,0.46,0.08,0.17,0.32,0.35,0.8,0.45,./results/066A06b.JPG
623,7,0.6,0.24,0.08,0.08,0.25,0.43,0.07,0.16,0.3,0.24,0.56,0.31,./results/066A07.JPG
624,8,0.66,0.26,0.08,0.08,0.26,0.48,0.08,0.18,0.34,0.26,0.58,0.32,./results/066A08.JPG
625,9,0.64,0.27,0.08,0.08,0.26,0.46,0.07,0.18,0.35,0.27,0.61,0.34,./results/066A09.JPG
626,10,0.61,0.3,0.08,0.08,0.25,0.44,0.07,0.2,0.39,0.3,0.66,0.36,./results/066A10.JPG
627,11,0.62,0.29,0.09,0.09,0.25,0.45,0.07,0.18,0.35,0.29,0.73,0.43,./results/066A11.JPG
628,4,0.61,0.23,0.07,0.07,0.25,0.43,0.07,0.16,0.33,0.23,0.53,0.31,./results/067A04.JPG
629,26,0.61,0.31,0.06,0.06,0.26,0.44,0.07,0.2,0.43,0.31,0.76,0.45,./results/067A26.JPG
630,28,0.6,0.3,0.06,0.06,0.25,0.43,0.06,0.2,0.42,0.3,0.72,0.42,./results/067A28.JPG
631,30,0.64,0.28,0.04,0.04,0.27,0.46,0.07,0.22,0.52,0.28,0.67,0.39,./results/067A30.JPG
632,0,0.62,0.22,0.06,0.06,0.26,0.44,0.07,0.19,0.38,0.22,0.48,0.26,./results/068A00.JPG
633,3,0.62,0.22,0.06,0.06,0.25,0.44,0.07,0.17,0.36,0.22,0.52,0.3,./results/068A03.JPG
634,4,0.61,0.25,0.08,0.08,0.25,0.44,0.07,0.17,0.31,0.25,0.57,0.32,./results/068A04.JPG
635,9,0.6,0.31,0.08,0.08,0.25,0.43,0.06,0.19,0.35,0.31,0.67,0.36,./results/068A09.JPG
636,10,0.61,0.28,0.08,0.08,0.26,0.44,0.06,0.2,0.42,0.28,0.7,0.43,./results/068A10a.JPG
637,10,0.66,0.26,0.07,0.07,0.27,0.47,0.08,0.19,0.38,0.26,0.53,0.27,./results/068A10b.JPG
638,12,0.64,0.32,0.08,0.08,0.26,0.46,0.07,0.2,0.4,0.32,0.71,0.39,./results/068A12.JPG
639,13,0.58,0.25,0.07,0.07,0.24,0.42,0.07,0.19,0.32,0.25,0.59,0.35,./results/068A13.JPG
640,14,0.63,0.28,0.06,0.06,0.27,0.46,0.07,0.21,0.42,0.28,0.57,0.29,./results/068A14.JPG
641,0,0.58,0.27,0.07,0.07,0.24,0.41,0.06,0.17,0.31,0.27,0.64,0.37,./results/069A00.JPG
642,2,0.61,0.27,0.07,0.07,0.25,0.44,0.07,0.17,0.33,0.27,0.62,0.35,./results/069A02.JPG
643,3,0.61,0.22,0.07,0.07,0.25,0.43,0.07,0.15,0.3,0.22,0.52,0.29,./results/069A03.JPG
644,4,0.61,0.27,0.08,0.08,0.25,0.43,0.07,0.16,0.33,0.27,0.65,0.38,./results/069A04.JPG
645,5,0.62,0.26,0.08,0.08,0.25,0.44,0.07,0.17,0.3,0.26,0.59,0.33,./results/069A05.JPG
646,6,0.63,0.25,0.08,0.08,0.25,0.45,0.07,0.18,0.37,0.25,0.6,0.34,./results/069A06.JPG
647,7,0.61,0.24,0.08,0.08,0.25,0.43,0.07,0.17,0.35,0.24,0.58,0.34,./results/069A07.JPG
648,10,0.52,0.36,0.1,0.1,0.22,0.37,0.05,0.18,0.31,0.36,0.85,0.51,./results/069A10.JPG
649,11,0.6,0.29,0.08,0.08,0.25,0.43,0.07,0.19,0.35,0.29,0.65,0.36,./results/069A11.JPG
650,13,0.62,0.29,0.09,0.09,0.26,0.45,0.07,0.18,0.34,0.29,0.66,0.36,./results/069A13.JPG
651,0,0.6,0.26,0.08,0.08,0.24,0.43,0.07,0.15,0.29,0.26,0.61,0.35,./results/070A00.JPG
652,1,0.57,0.27,0.08,0.08,0.23,0.41,0.06,0.15,0.29,0.27,0.61,0.35,./results/070A01.JPG
653,2,0.63,0.25,0.07,0.07,0.26,0.45,0.07,0.18,0.33,0.25,0.56,0.31,./results/070A02.JPG
654,3,0.66,0.25,0.05,0.05,0.27,0.47,0.07,0.2,0.4,0.25,0.54,0.29,./results/070A03.JPG
655,5,0.6,0.32,0.1,0.1,0.24,0.43,0.07,0.16,0.3,0.32,0.71,0.4,./results/070A05.JPG
656,6,0.68,0.24,0.07,0.07,0.27,0.49,0.08,0.19,0.39,0.24,0.56,0.33,./results/070A06.JPG
657,7,0.62,0.25,0.07,0.07,0.26,0.44,0.07,0.19,0.4,0.25,0.59,0.34,./results/070A07.JPG
658,8,0.66,0.25,0.05,0.05,0.27,0.47,0.07,0.19,0.38,0.25,0.52,0.26,./results/070A08.JPG
659,9,0.63,0.27,0.07,0.07,0.26,0.46,0.07,0.18,0.36,0.27,0.6,0.33,./results/070A09.JPG
660,14,0.59,0.29,0.06,0.06,0.25,0.42,0.06,0.21,0.4,0.29,0.65,0.36,./results/070A14.JPG
661,10,0.61,0.3,0.09,0.09,0.26,0.44,0.06,0.2,0.36,0.3,0.74,0.44,./results/071A10.JPG
